,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-58598.698599999996,72.46687243147728,89597.1357,71.18940862235056,79773.2791,89.08641184265983,192401.9039,60.23536648016678
