,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,65665.13140000001,62.78128622447934,34617.580700000006,74.61409903630815,77366.94410000001,59.53010246925499,74329.04890000002,79.92339832614728
