,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-52092.5386,70.28758354076487,83831.4257,66.04941786268824,30391.2641,60.98063217120663,187305.19389999998,70.979277081413
