,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,57571.39139999999,75.06035638071539,45567.9507,65.1634174594918,68039.7391,52.73281118051644,72241.38889999999,57.04551165516881
