,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,78555,227078,-64538,371290,1587913146.414955,1587913146.4155276,1587913146.4160068,1587913146.4165337,1587913146.4155233,1587913146.4160023,1587913146.4165292,1587913146.4169838
1,79359,227524,-64534,371136,1587913146.4169943,1587913146.4277885,1587913146.4282997,1587913146.4287806,1587913146.427784,1587913146.4282954,1587913146.4287763,1587913146.4293017
2,78957,226914,-64577,371256,1587913146.4293153,1587913146.490771,1587913146.49124,1587913146.4917393,1587913146.4907656,1587913146.4912355,1587913146.491735,1587913146.4922059
3,78491,226410,-64583,371163,1587913146.492234,1587913146.502835,1587913146.5032866,1587913146.5037522,1587913146.5028312,1587913146.5032828,1587913146.5037482,1587913146.5042298
4,78560,226419,-64819,371279,1587913146.50424,1587913146.514866,1587913146.515361,1587913146.5158172,1587913146.5148609,1587913146.515356,1587913146.5158124,1587913146.516313
5,78479,226617,-64592,371064,1587913146.516324,1587913146.5269153,1587913146.5273654,1587913146.5278618,1587913146.5269113,1587913146.5273616,1587913146.527858,1587913146.5283458
6,78799,226788,-64783,371112,1587913146.528356,1587913146.5389378,1587913146.5394068,1587913146.539864,1587913146.5389338,1587913146.539403,1587913146.5398602,1587913146.5403638
7,79000,227432,-64575,371286,1587913146.5403738,1587913146.5509303,1587913146.5514035,1587913146.5518754,1587913146.550926,1587913146.5513997,1587913146.5518715,1587913146.552322
8,78362,227129,-64421,371011,1587913146.5523317,1587913146.5629349,1587913146.5633907,1587913146.563874,1587913146.5629296,1587913146.5633862,1587913146.5638692,1587913146.5643656
9,78539,227260,-64744,371378,1587913146.564377,1587913146.575015,1587913146.5755033,1587913146.5759559,1587913146.575011,1587913146.5754993,1587913146.575952,1587913146.576451
10,78450,227516,-64431,371251,1587913146.5764773,1587913146.58704,1587913146.5875032,1587913146.5880086,1587913146.5870357,1587913146.587499,1587913146.5880048,1587913146.588474
11,78950,227183,-64745,371278,1587913146.5884845,1587913146.5889554,1587913146.599532,1587913146.6000001,1587913146.5889516,1587913146.5995274,1587913146.599996,1587913146.6004784
12,78966,227230,-64637,371584,1587913146.600489,1587913146.6009352,1587913146.61153,1587913146.6120028,1587913146.6009312,1587913146.6115255,1587913146.611999,1587913146.6124766
13,78524,226677,-64796,371044,1587913146.6124873,1587913146.6129792,1587913146.6235337,1587913146.6240366,1587913146.612975,1587913146.6235297,1587913146.6240325,1587913146.624504
14,78690,226770,-64921,371061,1587913146.6245143,1587913146.6250463,1587913146.6356251,1587913146.6361048,1587913146.6250422,1587913146.6356213,1587913146.6361005,1587913146.6365986
15,78175,226956,-64531,370985,1587913146.6366088,1587913146.6370692,1587913146.6476653,1587913146.648139,1587913146.6370654,1587913146.647661,1587913146.648135,1587913146.648582
16,78566,226801,-64657,371008,1587913146.6485941,1587913146.6490853,1587913146.6596546,1587913146.6601515,1587913146.64908,1587913146.6596496,1587913146.6601465,1587913146.6606257
17,78493,227498,-64476,371662,1587913146.660637,1587913146.6611114,1587913146.6717095,1587913146.6722057,1587913146.6611068,1587913146.6717052,1587913146.6722014,1587913146.672692
18,78501,227406,-64430,371460,1587913146.6727023,1587913146.6731682,1587913146.6837373,1587913146.684254,1587913146.6731644,1587913146.683733,1587913146.6842499,1587913146.6847837
19,78911,227575,-64888,371398,1587913146.684794,1587913146.6852922,1587913146.6958497,1587913146.6963134,1587913146.6852884,1587913146.6958456,1587913146.6963093,1587913146.696792
20,78607,227437,-64736,371424,1587913146.696802,1587913146.69725,1587913146.7078848,1587913146.708379,1587913146.6972458,1587913146.7078807,1587913146.7083752,1587913146.7088337
21,79010,226857,-64749,371108,1587913146.7088602,1587913146.7093441,1587913146.7199593,1587913146.7204766,1587913146.70934,1587913146.7199552,1587913146.7204726,1587913146.7210584
22,78762,227034,-64581,371311,1587913146.721069,1587913146.721588,1587913146.732179,1587913146.732681,1587913146.7215822,1587913146.7321746,1587913146.7326772,1587913146.7331724
23,78718,226667,-64656,371200,1587913146.733183,1587913146.733634,1587913146.7442348,1587913146.7447681,1587913146.7336304,1587913146.744231,1587913146.7447639,1587913146.745258
24,78550,226843,-64686,371244,1587913146.745268,1587913146.7457185,1587913146.75631,1587913146.7568007,1587913146.7457147,1587913146.756306,1587913146.7567966,1587913146.7572794
25,78211,226997,-64113,371487,1587913146.7572896,1587913146.757787,1587913146.7683873,1587913146.7688735,1587913146.7577822,1587913146.7683818,1587913146.7688687,1587913146.7693439
26,78576,226677,-64414,371335,1587913146.769356,1587913146.7698038,1587913146.7804132,1587913146.780873,1587913146.7698,1587913146.780409,1587913146.780869,1587913146.7813687
27,78193,227134,-64595,371386,1587913146.7813797,1587913146.7818472,1587913146.7924037,1587913146.792906,1587913146.7818432,1587913146.7923996,1587913146.792902,1587913146.7933571
28,78472,226929,-64468,371218,1587913146.7933674,1587913146.7938244,1587913146.8044353,1587913146.8049786,1587913146.7938201,1587913146.8044312,1587913146.8049598,1587913146.805465
29,78441,227292,-64578,371047,1587913146.805475,1587913146.8059278,1587913146.8165355,1587913146.816996,1587913146.8059237,1587913146.8165314,1587913146.8169923,1587913146.8174415
30,78748,227709,-64481,371375,1587913146.8174517,1587913146.8179398,1587913146.8285158,1587913146.8290157,1587913146.8179357,1587913146.8285117,1587913146.829012,1587913146.8294787
