,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,65895,238117,-71329,380116,1587912484.6849291,1587912484.6854317,1587912484.6858778,1587912484.6863294,1587912484.6854277,1587912484.6858735,1587912484.6863256,1587912484.6867673
1,65796,237632,-71402,380017,1587912484.6867774,1587912484.7075665,1587912484.7080095,1587912484.708459,1587912484.707562,1587912484.7080057,1587912484.7084553,1587912484.7088947
2,66136,237761,-71278,379833,1587912484.708908,1587912484.709349,1587912484.7199047,1587912484.72035,1587912484.709345,1587912484.7199006,1587912484.7203462,1587912484.7207873
3,65923,237961,-71454,380229,1587912484.7207968,1587912484.7212365,1587912484.7319121,1587912484.732387,1587912484.7212324,1587912484.7319067,1587912484.7323828,1587912484.7328477
4,66216,237863,-71457,380151,1587912484.732862,1587912484.733332,1587912484.7441795,1587912484.7447898,1587912484.7333264,1587912484.7441719,1587912484.744784,1587912484.7452328
5,66087,238407,-71342,380050,1587912484.7452457,1587912484.7456903,1587912484.7562463,1587912484.7566912,1587912484.7456863,1587912484.756242,1587912484.7566872,1587912484.757124
6,65822,238213,-71510,380360,1587912484.7571337,1587912484.75757,1587912484.7681131,1587912484.768556,1587912484.7575662,1587912484.768109,1587912484.7685525,1587912484.7689884
7,66225,238163,-71296,379998,1587912484.7689981,1587912484.7694356,1587912484.7800343,1587912484.7804797,1587912484.769432,1587912484.7800303,1587912484.7804759,1587912484.780916
8,65693,238215,-71523,380058,1587912484.7809258,1587912484.7813694,1587912484.7919164,1587912484.7923644,1587912484.7813647,1587912484.7919114,1587912484.7923594,1587912484.7928033
9,66142,238031,-71382,380108,1587912484.7928138,1587912484.7932518,1587912484.8037925,1587912484.8042374,1587912484.793248,1587912484.8037887,1587912484.8042333,1587912484.8148506
10,65925,238286,-71198,379957,1587912484.8148608,1587912484.815302,1587912484.8157396,1587912484.8161836,1587912484.815298,1587912484.8157358,1587912484.8161798,1587912484.826722
11,66098,237676,-71460,380045,1587912484.826732,1587912484.8271718,1587912484.8276112,1587912484.8280568,1587912484.827168,1587912484.8276074,1587912484.828053,1587912484.8385968
12,65652,237999,-71256,379886,1587912484.8386073,1587912484.8390455,1587912484.8394823,1587912484.8399262,1587912484.8390417,1587912484.8394787,1587912484.8399222,1587912484.8504622
13,66120,238060,-71572,380156,1587912484.8504722,1587912484.8509126,1587912484.8513484,1587912484.8517923,1587912484.850909,1587912484.8513448,1587912484.8517885,1587912484.862329
14,66075,237884,-71367,380261,1587912484.8623388,1587912484.862779,1587912484.863217,1587912484.8636603,1587912484.862775,1587912484.8632133,1587912484.8636568,1587912484.8742027
15,66217,238459,-71178,379968,1587912484.8742132,1587912484.8747303,1587912484.8752484,1587912484.8756912,1587912484.8747263,1587912484.8752444,1587912484.8756876,1587912484.8862402
16,65961,238139,-71461,380214,1587912484.8862505,1587912484.8866956,1587912484.8871396,1587912484.887589,1587912484.8866906,1587912484.8871343,1587912484.8875842,1587912484.8981287
17,65645,238335,-71241,380030,1587912484.8981395,1587912484.8985777,1587912484.899013,1587912484.8994563,1587912484.8985739,1587912484.8990095,1587912484.8994524,1587912484.9099925
18,66240,238452,-71399,379964,1587912484.9100025,1587912484.9104424,1587912484.9108803,1587912484.9113226,1587912484.9104385,1587912484.9108765,1587912484.9113188,1587912484.9218605
19,65986,238099,-71244,380273,1587912484.9218702,1587912484.9223104,1587912484.9227505,1587912484.9231951,1587912484.9223065,1587912484.922747,1587912484.9231913,1587912484.9337385
20,66225,238186,-71167,380010,1587912484.9337487,1587912484.9341905,1587912484.9347124,1587912484.9351602,1587912484.9341867,1587912484.934708,1587912484.935156,1587912484.9456992
21,65936,237627,-71770,380218,1587912484.9457095,1587912484.946151,1587912484.9465885,1587912484.9470313,1587912484.946147,1587912484.9465845,1587912484.9470274,1587912484.957571
22,65910,237696,-71421,379931,1587912484.9575808,1587912484.9580197,1587912484.9584591,1587912484.9589024,1587912484.958016,1587912484.9584553,1587912484.9588985,1587912484.9694467
23,66082,237841,-71425,380031,1587912484.969457,1587912484.9698982,1587912484.9703367,1587912484.9707808,1587912484.9698946,1587912484.970333,1587912484.970777,1587912484.981322
24,65783,237714,-71376,380223,1587912484.9813328,1587912484.981773,1587912484.9822123,1587912484.982657,1587912484.9817688,1587912484.9822083,1587912484.9826531,1587912484.993196
25,66082,238061,-71163,379846,1587912484.993206,1587912484.9936538,1587912484.9940948,1587912484.994542,1587912484.993648,1587912484.99409,1587912484.994537,1587912485.0050836
26,65719,237962,-71520,380140,1587912485.0050948,1587912485.005536,1587912485.0059743,1587912485.0064175,1587912485.0055323,1587912485.0059705,1587912485.0064135,1587912485.0169759
27,66019,237971,-71191,380146,1587912485.0169868,1587912485.017428,1587912485.017867,1587912485.018311,1587912485.017424,1587912485.0178633,1587912485.018307,1587912485.02885
28,66034,237904,-71453,379994,1587912485.0288603,1587912485.0293016,1587912485.02974,1587912485.0301821,1587912485.029298,1587912485.0297363,1587912485.0301783,1587912485.0407221
29,65987,237892,-71446,380181,1587912485.0407324,1587912485.0411737,1587912485.0416117,1587912485.042057,1587912485.04117,1587912485.0416079,1587912485.0420532,1587912485.0525963
30,66348,238382,-71371,379960,1587912485.052606,1587912485.053048,1587912485.0534885,1587912485.0539348,1587912485.053044,1587912485.0534844,1587912485.053931,1587912485.0644734
31,65943,238002,-71375,380068,1587912485.0644834,1587912485.0650036,1587912485.0654445,1587912485.0658898,1587912485.0649993,1587912485.0654404,1587912485.065886,1587912485.0764377
32,66209,238077,-71099,379990,1587912485.0764482,1587912485.0768907,1587912485.0773299,1587912485.0777743,1587912485.076887,1587912485.077326,1587912485.0777707,1587912485.0883148
33,65847,238134,-71280,379847,1587912485.088325,1587912485.0887666,1587912485.0892074,1587912485.0896528,1587912485.0887623,1587912485.0892034,1587912485.089649,1587912485.100194
34,65993,237959,-71379,380196,1587912485.1002042,1587912485.1006439,1587912485.101082,1587912485.1015263,1587912485.1006403,1587912485.1010785,1587912485.1015227,1587912485.112067
