,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,150704,158181,-8241,302155,1585002843.6709168,1585002843.7121954,1585002843.712663,1585002843.7131329,150704,158181,-8241,302155
1,150549,158133,-8122,302299,1585002843.7135956,1585002843.7140498,1585002843.7244868,1585002843.7247272,150549,158133,-8122,302299
2,150592,158253,-8270,302243,1585002843.7249627,1585002843.7352765,1585002843.7355037,1585002843.7357326,150592,158253,-8270,302243
3,150646,158148,-8343,302207,1585002843.7359607,1585002843.7462838,1585002843.7465115,1585002843.7467425,150646,158148,-8343,302207
4,150704,158149,-8200,302300,1585002843.746974,1585002843.7572844,1585002843.7575154,1585002843.7577517,150704,158149,-8200,302300
5,150657,158268,-8013,302308,1585002843.7579858,1585002843.7683005,1585002843.7685282,1585002843.7687576,150657,158268,-8013,302308
6,150639,158127,-8237,302272,1585002843.7689881,1585002843.7793229,1585002843.7795527,1585002843.779784,150639,158127,-8237,302272
7,150712,158105,-8353,302140,1585002843.7800171,1585002843.7903235,1585002843.79055,1585002843.7907789,150712,158105,-8353,302140
8,150735,158032,-8262,302111,1585002843.7910106,1585002843.801336,1585002843.8015678,1585002843.801801,150735,158032,-8262,302111
9,150833,158149,-8139,302122,1585002843.8020327,1585002843.8123379,1585002843.8125658,1585002843.8127956,150833,158149,-8139,302122
10,150716,158285,-8199,302190,1585002843.8231301,1585002843.8233607,1585002843.8235884,1585002843.82382,150716,158285,-8199,302190
11,150531,158244,-8436,302279,1585002843.8341289,1585002843.8343563,1585002843.84467,1585002843.8449016,150531,158244,-8436,302279
12,150694,158322,-8322,302320,1585002843.8451328,1585002843.8453603,1585002843.8556647,1585002843.8558936,150694,158322,-8322,302320
13,150567,158305,-8072,302366,1585002843.8561969,1585002843.8564253,1585002843.8667388,1585002843.86697,150567,158305,-8072,302366
14,150619,158107,-8243,302402,1585002843.8671997,1585002843.8674264,1585002843.8777432,1585002843.8779738,150619,158107,-8243,302402
15,150585,158078,-8223,302352,1585002843.8782034,1585002843.87843,1585002843.8887432,1585002843.8889754,150585,158078,-8223,302352
16,150715,158048,-8248,302232,1585002843.8892047,1585002843.8894362,1585002843.8997433,1585002843.8999794,150715,158048,-8248,302232
17,150657,158154,-8222,302118,1585002843.910302,1585002843.9105303,1585002843.9107552,1585002843.910984,150657,158154,-8222,302118
18,150500,158202,-8138,302350,1585002843.9213104,1585002843.9215376,1585002843.9217618,1585002843.9219925,150500,158202,-8138,302350
19,150559,158133,-8239,302310,1585002843.9323642,1585002843.9325917,1585002843.9328163,1585002843.933046,150559,158133,-8239,302310
20,150615,158251,-8141,302384,1585002843.9433732,1585002843.9436004,1585002843.9438274,1585002843.944059,150615,158251,-8141,302384
21,150735,158236,-8105,302124,1585002843.95437,1585002843.9545968,1585002843.9649203,1585002843.9651532,150735,158236,-8105,302124
22,150811,158128,-8141,302060,1585002843.9653826,1585002843.965612,1585002843.9759414,1585002843.9762325,150811,158128,-8141,302060
23,150736,158059,-8036,302176,1585002843.9764657,1585002843.9766934,1585002843.9870105,1585002843.9872427,150736,158059,-8036,302176
24,150791,158223,-8122,302236,1585002843.9874718,1585002843.9876995,1585002843.9980052,1585002843.9982345,150791,158223,-8122,302236
25,150589,158311,-8053,302302,1585002844.0085578,1585002844.0087893,1585002844.0090196,1585002844.0092506,150589,158311,-8053,302302
26,150739,158176,-8225,302405,1585002844.019559,1585002844.0197847,1585002844.0200112,1585002844.02024,150739,158176,-8225,302405
27,150875,158211,-8292,302233,1585002844.0305707,1585002844.0307972,1585002844.0310233,1585002844.031254,150875,158211,-8292,302233
28,150824,158189,-8236,302252,1585002844.0415618,1585002844.0417874,1585002844.042011,1585002844.0422385,150824,158189,-8236,302252
29,150727,158145,-8119,302211,1585002844.052564,1585002844.052791,1585002844.0530167,1585002844.0532463,150727,158145,-8119,302211
30,150781,158140,-8008,302331,1585002844.0636075,1585002844.0638351,1585002844.064061,1585002844.0744479,150781,158140,-8008,302331
31,150790,158107,-8184,302275,1585002844.0746849,1585002844.0850117,1585002844.0852404,1585002844.0854716,150790,158107,-8184,302275
32,150775,158075,-8284,302369,1585002844.0857017,1585002844.0960753,1585002844.0963082,1585002844.0965378,150775,158075,-8284,302369
33,150587,158150,-8258,302463,1585002844.1068604,1585002844.1070905,1585002844.1073158,1585002844.1075444,150587,158150,-8258,302463
34,150707,158285,-8191,302340,1585002844.1178498,1585002844.1180766,1585002844.1183012,1585002844.1185298,150707,158285,-8191,302340
35,150811,158456,-8189,302280,1585002844.1288695,1585002844.1291077,1585002844.129337,1585002844.129572,150811,158456,-8189,302280
36,150592,158404,-8180,302331,1585002844.139884,1585002844.1401105,1585002844.1403358,1585002844.1405654,150592,158404,-8180,302331
37,150641,158402,-8157,302108,1585002844.1509,1585002844.1511273,1585002844.1513531,1585002844.151583,150641,158402,-8157,302108
38,150707,158244,-8191,302144,1585002844.1618898,1585002844.1621156,1585002844.162341,1585002844.1625695,150707,158244,-8191,302144
39,150778,158202,-8214,302252,1585002844.1729133,1585002844.1731417,1585002844.1733692,1585002844.1736028,150778,158202,-8214,302252
40,150787,158223,-8054,302131,1585002844.1839123,1585002844.184137,1585002844.1843622,1585002844.1946836,150787,158223,-8054,302131
41,150802,158098,-8140,302069,1585002844.2049928,1585002844.2052212,1585002844.2054477,1585002844.2056758,150802,158098,-8140,302069
42,150718,157972,-8170,302075,1585002844.2160583,1585002844.2162886,1585002844.2165148,1585002844.2167468,150718,157972,-8170,302075
43,150770,158140,-8286,302150,1585002844.2270887,1585002844.227318,1585002844.2275438,1585002844.2277756,150770,158140,-8286,302150
44,150692,158244,-8171,302211,1585002844.2380843,1585002844.2483997,1585002844.248629,1585002844.2488606,150692,158244,-8171,302211
45,150684,158327,-8122,302143,1585002844.2490914,1585002844.2593954,1585002844.2596204,1585002844.259848,150684,158327,-8122,302143
46,150810,158282,-8100,302224,1585002844.2600768,1585002844.27041,1585002844.2706409,1585002844.2708752,150810,158282,-8100,302224
47,150540,158116,-8189,302343,1585002844.2711067,1585002844.28142,1585002844.281646,1585002844.281878,150540,158116,-8189,302343
48,150676,158084,-8197,302288,1585002844.2821064,1585002844.2924285,1585002844.292655,1585002844.302961,150676,158084,-8197,302288
49,150708,158278,-8229,302321,1585002844.3031912,1585002844.3034174,1585002844.313746,1585002844.3139787,150708,158278,-8229,302321
50,150928,158134,-8137,302205,1585002844.3142085,1585002844.3144352,1585002844.3247547,1585002844.3249874,150928,158134,-8137,302205
51,151020,158296,-8144,302249,1585002844.325217,1585002844.3254437,1585002844.335761,1585002844.335997,151020,158296,-8144,302249
52,150719,158311,-8315,302228,1585002844.3363035,1585002844.3365304,1585002844.3468354,1585002844.347064,150719,158311,-8315,302228
53,150755,158199,-8244,302103,1585002844.3472927,1585002844.3475182,1585002844.3578439,1585002844.3580759,150755,158199,-8244,302103
54,150680,158257,-8049,302222,1585002844.358307,1585002844.3585334,1585002844.3688405,1585002844.3690732,150680,158257,-8049,302222
55,150780,158113,-8192,302165,1585002844.3693056,1585002844.3695319,1585002844.3798485,1585002844.3800788,150780,158113,-8192,302165
56,150635,158088,-8261,302192,1585002844.3803086,1585002844.3805351,1585002844.3908513,1585002844.3910806,150635,158088,-8261,302192
57,150587,158276,-8242,302320,1585002844.401388,1585002844.4016151,1585002844.4018388,1585002844.4020655,150587,158276,-8242,302320
58,150673,158349,-8195,302208,1585002844.412382,1585002844.4126146,1585002844.4128408,1585002844.4234037,150673,158349,-8195,302208
59,150517,158457,-8220,302116,1585002844.4238756,1585002844.4243288,1585002844.4247792,1585002844.4353578,150517,158457,-8220,302116
60,150722,158296,-8366,302163,1585002844.4358149,1585002844.4363885,1585002844.4368443,1585002844.4474103,150722,158296,-8366,302163
61,150810,158312,-8300,302304,1585002844.4478707,1585002844.4483223,1585002844.4487727,1585002844.4593444,150810,158312,-8300,302304
62,150664,158331,-8264,302429,1585002844.4598014,1585002844.4602551,1585002844.4708087,1585002844.4712694,150664,158331,-8264,302429
63,150671,158301,-8340,302323,1585002844.4717314,1585002844.472182,1585002844.482749,1585002844.4832067,150671,158301,-8340,302323
64,150901,158293,-8262,302311,1585002844.4836626,1585002844.494234,1585002844.4946854,1585002844.495143,150901,158293,-8262,302311
65,150638,158146,-8192,302257,1585002844.4955983,1585002844.4961486,1585002844.5067132,1585002844.5071707,150638,158146,-8192,302257
66,150707,158140,-8051,302265,1585002844.5076265,1585002844.5080755,1585002844.5186532,1585002844.5191112,150707,158140,-8051,302265
67,150730,158177,-8129,302380,1585002844.519567,1585002844.5200167,1585002844.5305858,1585002844.531044,150730,158177,-8129,302380
68,150700,158211,-8177,302268,1585002844.5315003,1585002844.531948,1585002844.5425193,1585002844.5429788,150700,158211,-8177,302268
69,150773,158205,-8060,302215,1585002844.5434358,1585002844.543885,1585002844.5544536,1585002844.5549097,150773,158205,-8060,302215
70,150660,158252,-8151,302479,1585002844.5553644,1585002844.5558145,1585002844.5664673,1585002844.5669224,150660,158252,-8151,302479
71,150708,158331,-8169,302322,1585002844.5673778,1585002844.5678298,1585002844.5784202,1585002844.578881,150708,158331,-8169,302322
72,150741,158187,-8034,302131,1585002844.5793371,1585002844.5797951,1585002844.5903568,1585002844.5908177,150741,158187,-8034,302131
73,150667,158110,-8040,302214,1585002844.5912783,1585002844.5917313,1585002844.6022995,1585002844.602757,150667,158110,-8040,302214
74,150655,158162,-8022,302270,1585002844.603212,1585002844.6036625,1585002844.6142166,1585002844.6146708,150655,158162,-8022,302270
75,150756,158111,-8157,302283,1585002844.615133,1585002844.615588,1585002844.6262774,1585002844.6267393,150756,158111,-8157,302283
76,150802,158154,-8160,302432,1585002844.627199,1585002844.6276507,1585002844.6382203,1585002844.6386824,150802,158154,-8160,302432
77,150481,158217,-8147,302499,1585002844.6391394,1585002844.6395907,1585002844.650141,1585002844.6505964,150481,158217,-8147,302499
78,150615,158238,-8269,302404,1585002844.6510518,1585002844.6515033,1585002844.662088,1585002844.6625445,150615,158238,-8269,302404
79,150691,158226,-8247,302171,1585002844.6731071,1585002844.67356,1585002844.6740098,1585002844.6744676,150691,158226,-8247,302171
80,150839,158094,-8299,302255,1585002844.6850739,1585002844.6855297,1585002844.685983,1585002844.6865742,150839,158094,-8299,302255
81,150648,158066,-8228,302327,1585002844.6971414,1585002844.6976042,1585002844.6980586,1585002844.6985185,150648,158066,-8228,302327
82,150775,158059,-8257,302225,1585002844.7090888,1585002844.709541,1585002844.709991,1585002844.7104464,150775,158059,-8257,302225
83,150662,158175,-8325,302279,1585002844.7210224,1585002844.7214756,1585002844.7219262,1585002844.7223842,150662,158175,-8325,302279
84,150666,158216,-8207,302198,1585002844.732979,1585002844.7334325,1585002844.7338848,1585002844.7343419,150666,158216,-8207,302198
85,150751,158237,-1,302233,1585002844.744933,1585002844.7453885,1585002844.7458396,1585002844.746424,150751,158237,-1,302233
86,150550,158287,-8173,302264,1585002844.756988,1585002844.7574422,1585002844.7578948,1585002844.8089101,150550,158287,-8173,302264
87,150660,158299,-8264,302255,1585002844.8093736,1585002844.8098314,1585002844.8102841,1585002844.8208568,150660,158299,-8264,302255
88,150612,158054,-8251,302258,1585002844.8213232,1585002844.821782,1585002844.8222413,1585002844.8328326,150612,158054,-8251,302258
89,150693,157998,-8174,302067,1585002844.833299,1585002844.8337512,1585002844.834201,1585002844.8447864,150693,157998,-8174,302067
90,150590,158171,-8268,302130,1585002844.8452506,1585002844.8457024,1585002844.8462753,1585002844.85684,150590,158171,-8268,302130
91,150680,158141,-8289,302117,1585002844.857299,1585002844.8678727,1585002844.8683252,1585002844.8687842,150680,158141,-8289,302117
92,150665,158235,-8338,302146,1585002844.8692422,1585002844.8696933,1585002844.8701434,1585002844.880721,150665,158235,-8338,302146
93,150717,158201,-8290,302280,1585002844.8811822,1585002844.881634,1585002844.882084,1585002844.8926654,150717,158201,-8290,302280
94,150651,158148,-8334,302245,1585002844.8931243,1585002844.8935747,1585002844.894023,1585002844.9045997,150651,158148,-8334,302245
95,150778,158257,-8322,302369,1585002844.905058,1585002844.9055104,1585002844.9059587,1585002844.9165256,150778,158257,-8322,302369
96,150600,158196,-8222,302365,1585002844.9169824,1585002844.9174323,1585002844.9178813,1585002844.928517,150600,158196,-8222,302365
97,150713,158195,-8251,302317,1585002844.928984,1585002844.9294388,1585002844.929888,1585002844.9404533,150713,158195,-8251,302317
98,150662,158138,-8179,302348,1585002844.9409094,1585002844.9413621,1585002844.9418106,1585002844.9523864,150662,158138,-8179,302348
99,150503,158140,-8171,302071,1585002844.9528425,1585002844.9532948,1585002844.9537458,1585002844.9643087,150503,158140,-8171,302071
100,150631,158108,-8193,302225,1585002844.9647715,1585002844.9652228,1585002844.9656718,1585002844.9763355,150631,158108,-8193,302225
101,150709,158024,-8362,302361,1585002844.9767997,1585002844.977252,1585002844.9777017,1585002845.0388749,150709,158024,-8362,302361
102,150704,157961,-8040,302566,1585002845.0393445,1585002845.0397985,1585002845.0402508,1585002845.050839,150704,157961,-8040,302566
