,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,8029,347860,-168468,422402,1583765314.5412116,1583765314.541698,1583765314.5422385,1583765314.542694,8029,347860,-168468,422402
1,7969,347666,-168381,422294,1583765314.543146,1583765314.553727,1583765314.5541706,1583765314.554617,7969,347666,-168381,422294
2,8152,347833,-168443,422374,1583765314.5550663,1583765314.5656636,1583765314.566103,1583765314.5665474,8152,347833,-168443,422374
3,8017,347925,-168578,422262,1583765314.5669942,1583765314.577536,1583765314.5779777,1583765314.5784254,8017,347925,-168578,422262
4,8007,347924,-168507,422130,1583765314.5788727,1583765314.5894136,1583765314.5898569,1583765314.590305,8007,347924,-168507,422130
5,8252,348113,-168434,422426,1583765314.5907574,1583765314.6012983,1583765314.6017375,1583765314.6022577,8252,348113,-168434,422426
6,8046,347954,-168525,422445,1583765314.6027071,1583765314.6132486,1583765314.6136906,1583765314.6141357,8046,347954,-168525,422445
7,8056,348109,-168484,422386,1583765314.6145835,1583765314.6251314,1583765314.6255758,1583765314.6260288,8056,348109,-168484,422386
8,8013,347898,-168373,422613,1583765314.6264935,1583765314.637148,1583765314.637606,1583765314.6380694,8013,347898,-168373,422613
9,7802,347678,-168387,422367,1583765314.6385267,1583765314.6491911,1583765314.6496387,1583765314.6500957,7802,347678,-168387,422367
10,7835,348088,-168429,422330,1583765314.650545,1583765314.6611059,1583765314.6615489,1583765314.6621618,7835,348088,-168429,422330
11,8127,347884,-168588,422348,1583765314.6626213,1583765314.673298,1583765314.6737428,1583765314.6741943,8127,347884,-168588,422348
12,8060,347834,-168183,422123,1583765314.6746478,1583765314.685206,1583765314.68565,1583765314.6860993,8060,347834,-168183,422123
13,8163,348151,-168456,422308,1583765314.6865509,1583765314.6970904,1583765314.6975288,1583765314.6979742,8163,348151,-168456,422308
14,8149,348013,-168451,422199,1583765314.6984224,1583765314.7090237,1583765314.7094696,1583765314.7099197,8149,348013,-168451,422199
15,7800,347905,-168326,422245,1583765314.7103682,1583765314.7209105,1583765314.7213528,1583765314.7218018,7800,347905,-168326,422245
16,8145,347942,-168419,422480,1583765314.722361,1583765314.7329087,1583765314.733353,1583765314.7338,8145,347942,-168419,422480
17,7842,347843,-168329,422309,1583765314.7342513,1583765314.7447877,1583765314.7452264,1583765314.7456708,7842,347843,-168329,422309
18,7929,347796,-168602,422329,1583765314.746117,1583765314.7566552,1583765314.7570946,1583765314.75754,7929,347796,-168602,422329
19,8143,347880,-168447,422398,1583765314.7579865,1583765314.7685246,1583765314.768965,1583765314.7694106,8143,347880,-168447,422398
20,8153,348015,-168514,422610,1583765314.769855,1583765314.7804396,1583765314.7808805,1583765314.7813246,8153,348015,-168514,422610
21,8181,347869,-168443,422526,1583765314.7817721,1583765314.7923737,1583765314.792816,1583765314.7932618,8181,347869,-168443,422526
22,7963,347949,-168448,422404,1583765314.7937112,1583765314.8042512,1583765314.8046932,1583765314.8051383,7963,347949,-168448,422404
23,8099,347949,-168446,422258,1583765314.8055875,1583765314.8161273,1583765314.8165703,1583765314.8170156,8099,347949,-168446,422258
24,7992,348047,-168514,422502,1583765314.8174648,1583765314.8281233,1583765314.8285658,1583765314.829019,7992,348047,-168514,422502
25,8068,348024,-168545,422528,1583765314.8294702,1583765314.8400698,1583765314.8405173,1583765314.8409753,8068,348024,-168545,422528
26,7939,347818,-168290,422281,1583765314.8414283,1583765314.8521698,1583765314.8526144,1583765314.8530679,7939,347818,-168290,422281
27,7901,348064,-168343,422321,1583765314.8637176,1583765314.864167,1583765314.8646185,1583765314.8650713,7901,348064,-168343,422321
28,8035,347841,-168141,422100,1583765314.8756526,1583765314.8760903,1583765314.8765335,1583765314.8769789,8035,347841,-168141,422100
29,7844,347811,-168441,422290,1583765314.8875833,1583765314.888022,1583765314.8884604,1583765314.888907,7844,347811,-168441,422290
30,8144,347752,-168292,422377,1583765314.8995245,1583765314.8999667,1583765314.9004083,1583765314.91097,8144,347752,-168292,422377
31,8078,1048575,-168403,422384,1583765314.9114208,1583765314.911856,1583765314.9123952,1583765314.9230707,8078,1048575,-168403,422384
32,7981,347792,-168483,422202,1583765314.923532,1583765314.9239695,1583765314.9751232,1583765314.9755838,7981,347792,-168483,422202
33,8097,347952,-168351,422359,1583765314.9760365,1583765314.9764757,1583765314.9870853,1583765314.9875412,8097,347952,-168351,422359
34,7911,347714,-168312,422430,1583765314.9981003,1583765314.9985359,1583765314.9989758,1583765314.999421,7911,347714,-168312,422430
