,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,16645.5564,393.8193504324032,87295.93570000002,308.9779084335966,76321.8141,0.0,117332.48390000002,215.362642942085
