,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,17484.406400000007,249.13761011738072,90132.50069999999,207.7278579656566,27611.134100000003,142.00294926514732,116289.6439,152.78431455813782
