,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,81799,218541,-61800,374158,1586772288.855551,1586772288.856073,1586772288.8565433,1586772288.8570168,1586772288.8560688,1586772288.8565395,1586772288.857013,1586772288.8574786
1,82082,218834,-61674,374315,1586772288.8574889,1586772288.8681219,1586772288.868585,1586772288.8690648,1586772288.8681173,1586772288.8685813,1586772288.8690612,1586772288.869525
2,81666,218502,-61919,374103,1586772288.869536,1586772288.8802204,1586772288.88068,1586772288.88116,1586772288.8802156,1586772288.880676,1586772288.8811562,1586772288.8816175
3,81922,218508,-61871,374016,1586772288.8816302,1586772288.8922083,1586772288.892673,1586772288.8932486,1586772288.892203,1586772288.892669,1586772288.8932447,1586772288.893703
4,81778,218366,-61547,374195,1586772288.8937175,1586772288.9044244,1586772288.9049134,1586772288.9054115,1586772288.9044187,1586772288.9049082,1586772288.9054067,1586772288.9058816
5,81473,217829,-61760,373982,1586772288.9058967,1586772288.9167113,1586772288.917197,1586772288.9176857,1586772288.9167047,1586772288.9171927,1586772288.917682,1586772288.9181488
6,81672,218085,-61496,374306,1586772288.918161,1586772288.928877,1586772288.9293435,1586772288.929814,1586772288.9288716,1586772288.9293396,1586772288.9298103,1586772288.930274
7,81381,217877,-61579,374175,1586772288.930286,1586772288.9408522,1586772288.9413135,1586772288.941775,1586772288.940848,1586772288.9413097,1586772288.9417713,1586772288.942227
8,82063,218204,-61724,373956,1586772288.9422367,1586772288.952918,1586772288.9533863,1586772288.9538536,1586772288.9529128,1586772288.9533818,1586772288.9538493,1586772288.9543076
9,81931,218518,-61723,374264,1586772288.9543188,1586772288.9648855,1586772288.9653506,1586772288.9658084,1586772288.9648814,1586772288.9653468,1586772288.9658046,1586772288.9763734
10,81792,218419,-61760,374048,1586772288.976384,1586772288.9768445,1586772288.9773045,1586772288.9777687,1586772288.9768386,1586772288.977301,1586772288.9777648,1586772288.9883225
11,81952,218910,-61670,374170,1586772288.9883342,1586772288.988795,1586772288.9892514,1586772288.9897106,1586772288.9887912,1586772288.9892476,1586772288.9897068,1586772289.0002744
12,81814,218574,-61838,374220,1586772289.0002847,1586772289.0007384,1586772289.0012014,1586772289.001663,1586772289.0007346,1586772289.0011976,1586772289.0016592,1586772289.0122178
13,82135,218899,-61752,374023,1586772289.012228,1586772289.0126905,1586772289.0132387,1586772289.0137064,1586772289.0126863,1586772289.0132346,1586772289.0137012,1586772289.0242705
14,81801,218850,-61478,374084,1586772289.0242808,1586772289.0247352,1586772289.0252,1586772289.025662,1586772289.0247314,1586772289.025196,1586772289.0256581,1586772289.0362217
15,82073,218269,-61841,373960,1586772289.0362325,1586772289.0366867,1586772289.0371408,1586772289.0376053,1586772289.0366828,1586772289.0371368,1586772289.0376015,1586772289.0481668
16,81800,218426,-61708,373958,1586772289.0481772,1586772289.0486405,1586772289.0491068,1586772289.049568,1586772289.048634,1586772289.0491023,1586772289.0495634,1586772289.0601315
17,81694,218028,-61852,374095,1586772289.0601428,1586772289.0605958,1586772289.0610538,1586772289.0615213,1586772289.0605917,1586772289.06105,1586772289.0615175,1586772289.0720856
18,81906,217985,-61955,373903,1586772289.072096,1586772289.0725548,1586772289.0730872,1586772289.0735486,1586772289.0725508,1586772289.0730813,1586772289.0735447,1586772289.0841072
19,81565,218092,-61699,374138,1586772289.0841177,1586772289.0845706,1586772289.0850294,1586772289.0854886,1586772289.0845668,1586772289.0850255,1586772289.0854847,1586772289.0960448
20,81956,218257,-61939,374242,1586772289.0960548,1586772289.09652,1586772289.0969803,1586772289.0974429,1586772289.0965161,1586772289.096976,1586772289.0974393,1586772289.1080003
21,81922,218748,-61763,374092,1586772289.1080108,1586772289.1084669,1586772289.1089263,1586772289.1093917,1586772289.108463,1586772289.1089225,1586772289.1093879,1586772289.1199708
22,82138,218571,-61855,374318,1586772289.119982,1586772289.120443,1586772289.1209009,1586772289.1213775,1586772289.1204393,1586772289.1208973,1586772289.1213737,1586772289.1319346
23,81688,218685,-61720,374146,1586772289.1319451,1586772289.1324017,1586772289.1329353,1586772289.1333978,1586772289.1323977,1586772289.1329312,1586772289.133394,1586772289.1439605
24,82126,218503,-61492,374141,1586772289.1439714,1586772289.1444304,1586772289.1448898,1586772289.1453593,1586772289.1444266,1586772289.1448863,1586772289.1453555,1586772289.1559129
25,81704,218323,-61985,374068,1586772289.1559236,1586772289.156391,1586772289.15685,1586772289.157319,1586772289.1563847,1586772289.1568456,1586772289.1573145,1586772289.1678839
26,82040,218419,-61762,373920,1586772289.1678953,1586772289.1683552,1586772289.168813,1586772289.169278,1586772289.1683514,1586772289.1688092,1586772289.169274,1586772289.1798356
27,81821,218097,-61579,374162,1586772289.1798487,1586772289.1803052,1586772289.18076,1586772289.181223,1586772289.180301,1586772289.1807559,1586772289.181219,1586772289.1918154
28,81792,218173,-61551,373922,1586772289.1918259,1586772289.1922877,1586772289.1927474,1586772289.1932874,1586772289.1922836,1586772289.1927435,1586772289.1932836,1586772289.2038465
29,82033,218024,-61496,373880,1586772289.203857,1586772289.2043111,1586772289.2047637,1586772289.2052336,1586772289.2043073,1586772289.20476,1586772289.2052298,1586772289.2157867
30,81668,218023,-61808,374147,1586772289.2157972,1586772289.2162642,1586772289.2167196,1586772289.2171848,1586772289.2162604,1586772289.2167158,1586772289.217181,1586772289.2277424
31,82030,218824,-61646,374072,1586772289.2277527,1586772289.228208,1586772289.2286634,1586772289.2291248,1586772289.2282028,1586772289.2286596,1586772289.229121,1586772289.239677
32,81699,218507,-61742,374125,1586772289.2396872,1586772289.2401495,1586772289.2406037,1586772289.241066,1586772289.2401457,1586772289.2405999,1586772289.2410624,1586772289.2516272
33,81917,218718,-61736,374113,1586772289.2516375,1586772289.2520893,1586772289.2525456,1586772289.253084,1586772289.2520852,1586772289.2525418,1586772289.2530766,1586772289.2636414
34,82003,218676,-61465,374207,1586772289.2636514,1586772289.2641149,1586772289.264571,1586772289.265037,1586772289.264111,1586772289.2645671,1586772289.2650332,1586772289.2755904
35,81904,218382,-61784,374240,1586772289.2756007,1586772289.276057,1586772289.276518,1586772289.2769806,1586772289.2760525,1586772289.2765136,1586772289.2769763,1586772289.2875457
36,82142,218548,-61643,374232,1586772289.2875571,1586772289.288014,1586772289.2884698,1586772289.2889323,1586772289.28801,1586772289.288466,1586772289.2889285,1586772289.2995203
37,81670,218006,-61761,374278,1586772289.2995307,1586772289.29999,1586772289.300444,1586772289.300906,1586772289.299986,1586772289.30044,1586772289.3009021,1586772289.311468
38,81928,218015,-61791,374033,1586772289.3114784,1586772289.311935,1586772289.3123949,1586772289.312926,1586772289.311931,1586772289.3123908,1586772289.312922,1586772289.323481
39,81683,217952,-61573,373930,1586772289.3234913,1586772289.3239484,1586772289.3244042,1586772289.324864,1586772289.323944,1586772289.3244004,1586772289.32486,1586772289.3354208
40,81735,217795,-61766,374174,1586772289.335431,1586772289.3358858,1586772289.336347,1586772289.3368053,1586772289.335882,1586772289.3363433,1586772289.3368015,1586772289.347365
41,82112,218131,-61754,373943,1586772289.3473754,1586772289.3478343,1586772289.3482878,1586772289.3487499,1586772289.3478303,1586772289.348284,1586772289.348746,1586772289.359303
42,81726,218037,-61911,373986,1586772289.3593132,1586772289.3597655,1586772289.3602295,1586772289.3606877,1586772289.3597617,1586772289.3602257,1586772289.3606837,1586772289.3712466
43,81976,218427,-61876,374129,1586772289.3712568,1586772289.3717113,1586772289.372162,1586772289.3726244,1586772289.3717072,1586772289.3721585,1586772289.3726206,1586772289.383256
44,81627,218481,-61751,374026,1586772289.383267,1586772289.3837276,1586772289.3841872,1586772289.3846476,1586772289.3837237,1586772289.384183,1586772289.3846438,1586772289.3952103
45,81944,218305,-61899,374208,1586772289.3952205,1586772289.3956733,1586772289.3961291,1586772289.3965895,1586772289.3956692,1586772289.3961248,1586772289.3965857,1586772289.4071746
46,81958,218620,-61640,373972,1586772289.4071846,1586772289.4076524,1586772289.4081151,1586772289.4085748,1586772289.4076474,1586772289.4081106,1586772289.4085703,1586772289.4191427
47,81748,218325,-61767,373904,1586772289.4191544,1586772289.4196084,1586772289.4200647,1586772289.420525,1586772289.4196043,1586772289.4200609,1586772289.4205213,1586772289.441275
48,81658,218026,-61832,374058,1586772289.4412868,1586772289.4417443,1586772289.4421988,1586772289.442672,1586772289.4417403,1586772289.442195,1586772289.4426682,1586772289.4532914
49,82035,217859,-61564,373843,1586772289.4533017,1586772289.4537632,1586772289.4542196,1586772289.4546783,1586772289.4537594,1586772289.4542158,1586772289.4546745,1586772289.4652452
50,81824,218202,-61620,374097,1586772289.465256,1586772289.4657104,1586772289.4661663,1586772289.466628,1586772289.4657066,1586772289.4661624,1586772289.4666245,1586772289.4771886
51,81831,218123,-61474,373978,1586772289.4771988,1586772289.4776592,1586772289.4781127,1586772289.4785695,1586772289.4776554,1586772289.478109,1586772289.478566,1586772289.489138
