,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,152550,154258,-3630,299399,1585001826.7063267,1585001826.716997,1585001826.7174485,1585001826.7179067,152550,154258,-3630,299399
1,152581,154306,-3495,299443,1585001826.7183628,1585001826.718811,1585001826.729496,1585001826.7299554,152581,154306,-3495,299443
2,152464,154204,-3593,299593,1585001826.7304108,1585001826.730861,1585001826.7415392,1585001826.7420034,152464,154204,-3593,299593
3,152721,163839,-3604,299466,1585001826.742459,1585001826.7429092,1585001826.7536912,1585001826.7541544,152721,163839,-3604,299466
4,152680,154255,-3723,299673,1585001826.754619,1585001826.755076,1585001826.8164513,1585001826.8169177,152680,154255,-3723,299673
5,152556,154273,-3712,299574,1585001826.8173764,1585001826.8178198,1585001826.8283947,1585001826.8288496,152556,154273,-3712,299574
6,152629,154179,-3713,299545,1585001826.8293002,1585001826.8297453,1585001826.8403106,1585001826.8407667,152629,154179,-3713,299545
7,152496,154214,-3566,299386,1585001826.841218,1585001826.841663,1585001826.852216,1585001826.852667,152496,154214,-3566,299386
8,152566,154117,-3540,299538,1585001826.853115,1585001826.8535633,1585001826.8641465,1585001826.8646078,152566,154117,-3540,299538
9,152461,154391,-3579,299561,1585001826.8650634,1585001826.8655083,1585001826.8761768,1585001826.8766277,152461,154391,-3579,299561
10,152334,154445,-3607,299452,1585001826.877078,1585001826.8775208,1585001826.8880947,1585001826.8885446,152334,154445,-3607,299452
11,152460,154209,-3648,299492,1585001826.8889952,1585001826.8894374,1585001826.90004,1585001826.9004896,152460,154209,-3648,299492
12,152454,154284,-3645,299659,1585001826.900941,1585001826.9013875,1585001826.9119906,1585001826.912447,152454,154284,-3645,299659
13,152524,154372,-3596,299655,1585001826.9128983,1585001826.9133904,1585001826.923985,1585001826.9244401,152524,154372,-3596,299655
14,152541,154228,-3755,299597,1585001826.9248948,1585001826.925339,1585001826.9359348,1585001826.9364836,152541,154228,-3755,299597
15,152550,154224,-3638,299561,1585001826.947076,1585001826.9475217,1585001826.9479666,1585001826.9484181,152550,154224,-3638,299561
16,152446,154161,-3713,299454,1585001826.959123,1585001826.9595764,1585001826.960024,1585001826.9604769,152446,154161,-3713,299454
17,152708,154311,-3609,299514,1585001826.97105,1585001826.9714944,1585001826.9719367,1585001826.9723892,152708,154311,-3609,299514
18,152671,154316,-3612,299468,1585001826.9829454,1585001826.9833915,1585001826.983842,1585001826.984294,152671,154316,-3612,299468
19,152850,154131,-3073,299400,1585001826.9948585,1585001826.9953003,1585001826.9957454,1585001826.9962928,152850,154131,-3073,299400
20,152901,154105,-3587,299477,1585001827.006911,1585001827.00736,1585001827.007805,1585001827.0588162,152901,154105,-3587,299477
21,152646,154260,-3568,299619,1585001827.0592778,1585001827.0597305,1585001827.060176,1585001827.0708277,152646,154260,-3568,299619
22,152601,154453,-3679,299630,1585001827.0712848,1585001827.071734,1585001827.07218,1585001827.0827382,152601,154453,-3679,299630
23,152694,154236,-3642,299617,1585001827.083186,1585001827.0836263,1585001827.0840669,1585001827.094649,152694,154236,-3642,299617
24,152510,154084,-3477,299489,1585001827.095099,1585001827.0955398,1585001827.0959826,1585001827.106689,152510,154084,-3477,299489
25,152809,154120,-3600,299531,1585001827.1071367,1585001827.1075878,1585001827.1080391,1585001827.1186476,152809,154120,-3600,299531
26,152694,154153,-3592,299606,1585001827.1191068,1585001827.11955,1585001827.1199937,1585001827.1305761,152694,154153,-3592,299606
27,152560,154279,-3636,299466,1585001827.1310275,1585001827.131468,1585001827.13191,1585001827.1424656,152560,154279,-3636,299466
28,152523,154269,-3738,299528,1585001827.142915,1585001827.1433563,1585001827.1437974,1585001827.1543646,152523,154269,-3738,299528
29,152468,154285,-1,299666,1585001827.1548157,1585001827.1552567,1585001827.155697,1585001827.1663685,152468,154285,-1,299666
30,152578,154215,-3813,299390,1585001827.166822,1585001827.1672633,1585001827.1677027,1585001827.228996,152578,154215,-3813,299390
31,152578,154484,-3891,299488,1585001827.2294557,1585001827.2299016,1585001827.2303488,1585001827.2409294,152578,154484,-3891,299488
32,152544,154384,-3568,299603,1585001827.2413826,1585001827.2418258,1585001827.2423236,1585001827.2529194,152544,154384,-3568,299603
33,152715,154388,-3470,299488,1585001827.2533717,1585001827.2538145,1585001827.2542565,1585001827.2648206,152715,154388,-3470,299488
34,152667,154355,-3660,299512,1585001827.265271,1585001827.2657125,1585001827.266264,1585001827.276841,152667,154355,-3660,299512
35,152630,154386,-3718,299552,1585001827.2772944,1585001827.2777443,1585001827.2781913,1585001827.288752,152630,154386,-3718,299552
36,152676,154491,-3675,299579,1585001827.2892072,1585001827.289651,1585001827.290095,1585001827.3006635,152676,154491,-3675,299579
37,152583,154466,-3643,299642,1585001827.3011148,1585001827.3015583,1585001827.3019998,1585001827.3125746,152583,154466,-3643,299642
38,152714,154337,-3540,299712,1585001827.3130302,1585001827.3134735,1585001827.3139234,1585001827.3244863,152714,154337,-3540,299712
39,152627,154203,-3605,299652,1585001827.3249395,1585001827.335506,1585001827.3359518,1585001827.3365145,152627,154203,-3605,299652
40,152589,154278,-3566,299519,1585001827.3369682,1585001827.3374116,1585001827.3479636,1585001827.348414,152589,154278,-3566,299519
41,152696,154170,-3710,299362,1585001827.3488593,1585001827.3492994,1585001827.3598723,1585001827.360321,152696,154170,-3710,299362
42,152650,154324,-3742,299316,1585001827.3607695,1585001827.3612132,1585001827.3717813,1585001827.3722332,152650,154324,-3742,299316
43,152570,154278,-3614,299527,1585001827.3726833,1585001827.3731241,1585001827.3837194,1585001827.3841743,152570,154278,-3614,299527
44,152649,154263,-3620,299489,1585001827.3846297,1585001827.3850756,1585001827.3956265,1585001827.3962352,152649,154263,-3620,299489
45,152614,154314,-3473,299511,1585001827.3966928,1585001827.3971374,1585001827.4076948,1585001827.4081461,152614,154314,-3473,299511
46,152538,154161,-3550,299514,1585001827.4085958,1585001827.4090471,1585001827.4196496,1585001827.420109,152538,154161,-3550,299514
47,152640,154482,-3640,299603,1585001827.420566,1585001827.421009,1585001827.4315596,1585001827.43201,152640,154482,-3640,299603
48,152574,154380,-3651,299600,1585001827.432461,1585001827.4329023,1585001827.4434628,1585001827.4439147,152574,154380,-3651,299600
49,152706,154290,-3651,299489,1585001827.4443645,1585001827.4448087,1585001827.4553576,1585001827.4558084,152706,154290,-3651,299489
50,152592,154311,-3485,299510,1585001827.4563558,1585001827.4568026,1585001827.467388,1585001827.4678447,152592,154311,-3485,299510
51,152590,154121,-3591,299534,1585001827.4682946,1585001827.4687376,1585001827.4793046,1585001827.4797578,152590,154121,-3591,299534
52,152484,154234,-3579,299678,1585001827.4802136,1585001827.4806595,1585001827.4912124,1585001827.4916644,152484,154234,-3579,299678
53,152549,154146,-3519,299668,1585001827.4921155,1585001827.49256,1585001827.5031228,1585001827.5035734,152549,154146,-3519,299668
54,152695,154115,-3676,299580,1585001827.504025,1585001827.5044675,1585001827.5150285,1585001827.515481,152695,154115,-3676,299580
55,152586,154251,-3541,299460,1585001827.5159323,1585001827.5164855,1585001827.5270462,1585001827.5274992,152586,154251,-3541,299460
56,152520,154494,-3614,299335,1585001827.5279534,1585001827.5283978,1585001827.5389454,1585001827.5393941,152520,154494,-3614,299335
57,152460,154460,-3554,299421,1585001827.5398457,1585001827.54029,1585001827.5508487,1585001827.5513,152460,154460,-3554,299421
58,152724,154151,-3565,299588,1585001827.5618746,1585001827.5623274,1585001827.5627735,1585001827.563225,152724,154151,-3565,299588
59,152763,154263,-3682,299458,1585001827.573796,1585001827.5742412,1585001827.574736,1585001827.5751894,152763,154263,-3682,299458
60,152850,154420,-3632,299625,1585001827.5857828,1585001827.5863314,1585001827.5867767,1585001827.5872288,152850,154420,-3632,299625
61,152550,154254,-3561,299662,1585001827.597784,1585001827.5982287,1585001827.5986745,1585001827.5991225,152550,154254,-3561,299662
62,152605,154094,-3552,299629,1585001827.6097198,1585001827.610167,1585001827.6106107,1585001827.611062,152605,154094,-3552,299629
63,152778,154143,-3600,299603,1585001827.621644,1585001827.6220949,1585001827.6225467,1585001827.6230037,152778,154143,-3600,299603
64,152890,154336,-3638,299575,1585001827.6335707,1585001827.6340144,1585001827.6344564,1585001827.6349056,152890,154336,-3638,299575
65,152930,154320,-3665,299471,1585001827.6454875,1585001827.645933,1585001827.646481,1585001827.646937,152930,154320,-3665,299471
66,152637,154175,-3759,299580,1585001827.6574974,1585001827.6579425,1585001827.6583872,1585001827.6588364,152637,154175,-3759,299580
67,152662,154294,-3657,299469,1585001827.6694608,1585001827.6699102,1585001827.670356,1585001827.670811,152662,154294,-3657,299469
