,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-21848.68359999999,262.0110531542515,120813.4557,224.06702546336442,7997.584100000007,169.33501439454275,146388.17390000002,171.62451449312246
