,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-25040.603600000002,121.3652107277864,123155.50069999999,124.5852036760385,6364.994099999996,81.35574718481786,148516.22890000002,86.02482199923462
