,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-20381.313599999994,199.12109575582394,120115.0507,207.73930772725703,8652.8891,127.32882381848972,145117.37889999998,134.1218009870133
