,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-14537.353600000002,189.894745517089,114267.25069999999,149.53600895770893,11503.554100000001,97.31373181622416,141420.79890000002,109.76532740351117
