,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-18413.198600000003,170.0777986687269,117730.0457,237.37217612854292,9359.484100000001,116.62457331111656,144174.0339,107.36002503259766
