,Time_(s),Total_Forces,Left_Forces,Right_Forces,Back_Forces,Front_Forces,LC1,LC2,LC3,LC4
0,0.0,0.017670148680248438,-0.04741535379235799,0.06508550247260643,-0.04146350737765364,0.05913365605790208,-0.07871309377330316,0.037249586395649514,0.027835916076956915,0.03129773998094516
1,0.012009382247924805,-0.03686366901397367,-0.06686993080393534,0.030006261789961672,-0.08724943573949112,0.05038576672551745,-0.10422222874720323,0.016972793007712112,0.01303346878224956,0.03735229794326789
2,0.024029254913330078,0.03339039335886109,-0.04097517239141778,0.07436556575027886,-0.013372068048324227,0.04676246140718532,-0.05938535328113313,0.046013285232808905,0.028352280517469963,0.01841018088971536
3,0.038512229919433594,0.00016689055121596463,-0.057689225506137955,0.05785611605735392,-0.05165203554450848,0.051818926095724444,-0.08907345917225916,0.03742142362775068,0.02043469242960324,0.031384233666121204
4,0.0507657527923584,0.015889608263115598,-0.05582342394028449,0.07171303220340008,-0.0447649996854411,0.0606546079485567,-0.08149907438478712,0.036734074699346024,0.03497895750405407,0.02567565044450263
5,0.09834480285644531,-0.032535117853059126,-0.09211472269668201,0.05957960484362289,-0.06643426509408439,0.03389914724102526,-0.10248099086502575,0.03604672577094137,0.02353287907268152,0.010366268168343738
6,0.12038421630859375,-0.02343126173709948,-0.10217185495228161,0.07874059321518212,-0.05161836219578192,0.02818710045868244,-0.10613759041759846,0.05451922822181654,0.024221364993365583,0.003965735465316855
7,0.132279634475708,0.006906909340434371,-0.06645065711089547,0.07335756645132983,-0.06192779836715089,0.06883470770758526,-0.09299124440715849,0.031063446040007596,0.04229412041132224,0.026540587296263022
8,0.14418435096740723,-0.02749646712846147,-0.06627381820539867,0.038777351076937194,-0.05787967943360631,0.030383212305144836,-0.07914840324384753,0.021268723810241225,0.01750862726669597,0.012874585038448867
9,0.1561594009399414,-0.0158160629559205,-0.0765310859327413,0.06071502297682079,-0.07422313392517178,0.05840707096925128,-0.10021738161819503,0.025994247693023248,0.03472077528379754,0.023686295685453735
10,0.17058181762695312,0.018049052532657928,-0.014289092433638143,0.03233814496629608,-0.040343826581536,0.05839287911419393,-0.05233333985831434,0.011989513276778345,0.02034863168951773,0.0380442474246762
11,0.185011625289917,0.0024809289571425808,-0.04134387548943534,0.04382480444657792,-0.023384358632523444,0.025865287589666025,-0.0628678290454881,0.039483470412964655,0.004341334033613264,0.02152395355605276
12,0.19690394401550293,0.011822119549972074,-0.04415643599337742,0.05597855554334949,-0.05509466933850192,0.066916788888474,-0.08297912658463798,0.027884457246136054,0.02809409829721344,0.038822690591260554
