,Time,Total_Forces,Left_Forces,Right_Forces,Back_Forces,Front_Forces,Total_Mass,LC1,LC2,LC3,LC4
0,0.0,0.04110041666783931,0.048430280465640616,-0.007329863797801303,0.04413909982041636,-0.0030386831525770486,0.004189644920269043,0.12219659209545096,-0.0780574922750346,0.12648777274067521,-0.12952645589325226
1,0.04242205619812012,0.017803294472563513,0.0265555695132291,-0.008752275040665586,-0.017801987676725847,0.03560528214928936,0.0018148108534723254,0.10304297539149869,-0.12084496306822454,0.14740053258145364,-0.11179525043216428
2,0.05442667007446289,0.012384363842628504,0.04509778844017333,-0.032713424597544824,0.023436315948079628,-0.011051952105451124,0.001262422410053874,0.11592813571961204,-0.09249181977153241,0.13758960821170574,-0.14864156031715686
3,0.06632661819458008,-0.0468238159059247,0.006581803115505269,-0.05340561902142997,-0.029878266078898222,-0.01694554982702648,-0.004773069919054506,0.08632709172259488,-0.1162053578014931,0.12278716091699837,-0.13973271074402485
4,0.07824158668518066,0.06783707659029621,0.050090021985307404,0.017747054604988807,0.028317498408468034,0.03951957818182818,0.006915094453648951,0.12123891126025335,-0.09292141285178532,0.14301143483709272,-0.10349185665526454
5,0.09019136428833008,-0.04152761387740127,0.01437666246227566,-0.05590427633967693,-0.006231210937997153,-0.035296402939404115,-0.004233192036432341,0.08780714392244574,-0.09403835486044289,0.10841501732271855,-0.14371142026212266
6,0.10207438468933105,0.03503343424950249,0.02507718753600348,0.009956246713499012,0.02194888579484293,0.013084548454659561,0.003571196151835116,0.13351463832960458,-0.11156575253476166,0.13664294007076513,-0.12355839161610557
7,0.11395812034606934,0.0417716179369018,0.062445816308539875,-0.020674198371638072,0.034636950065586605,0.007134667871315198,0.0042580650292458515,0.10521952274422054,-0.07058257267863394,0.1330283889871738,-0.12589372111585861
8,0.12586116790771484,-0.02048137377669315,0.021522546370071338,-0.04200392014676449,0.0014531013047495989,-0.02193447508144275,-0.002087805685697569,0.09720982848620413,-0.09575672718145453,0.11727927355152587,-0.13921374863296862
9,0.14537620544433594,0.004603690378921346,0.03475614510238488,-0.030152454723463534,0.0004235667135583099,0.004180123665363036,0.00046928546166374576,0.08423760626398191,-0.0838140395504236,0.11857018465280848,-0.11439006098744545
10,0.1548171043395996,-0.0007642482512499049,0.026019876203966133,-0.026784124455216038,0.014081303539412088,-0.014845551790661993,-7.790502051477114e-05,0.12324133482475745,-0.10916003128534536,0.1351799074893115,-0.1500254592799735
11,0.16922760009765625,0.023877587646387657,0.04542796112105772,-0.021550373474670065,0.006259000174969442,0.017618587471418215,0.0024340048569202505,0.09024487695749421,-0.08398587678252477,0.1294138379035825,-0.11179525043216428
12,0.1836409568786621,-0.011516446398811386,-0.0025291232867295788,-0.008987323112081808,-0.016378128863409988,0.004861682464598602,-0.001173949683874759,0.10678663683818027,-0.12316476570159025,0.12063564241486067,-0.11577395995026207
13,0.19552135467529297,0.005412051093794515,0.03463277216619337,-0.029220721072398856,0.007693600722153429,-0.0022815496283589143,0.0005516871655244154,0.12097772557792673,-0.1132841248557733,0.14791689702196667,-0.15019844665032558
14,0.2073974609375,-0.005374194761202003,0.029693626585042043,-0.035067821346244046,-0.006420197340972683,0.0010460025797706801,-0.0005478282121510706,0.08650121551081263,-0.09292141285178532,0.12261503943682736,-0.12156903685705668
15,0.2269115447998047,-0.07677614682463986,0.000566505123720043,-0.0773426519483599,-0.04521619481849652,-0.03155995200614334,-0.007826314661023431,0.07640203579418325,-0.12161823061267978,0.12218473573639982,-0.15374468774254316
16,0.24644255638122559,0.037677257671319464,0.03188621893327326,0.005791038738046206,0.0004398520760391794,0.037237405595280285,0.0038406990490641654,0.11819174496644276,-0.11775189289040358,0.14963811182367684,-0.11240070622839655
17,0.25833868980407715,-0.004498308365499415,0.026533540287815613,-0.031031848653315028,0.0010002971399734606,-0.0054986055054728755,-0.00045854315652389547,0.10852787472035776,-0.1075275775803843,0.1340611178681999,-0.13955972337367278
18,0.27022552490234375,0.02119482082049673,0.04269121444654746,-0.021496393626050728,0.004133727573192025,0.017061093247304704,0.0021605321937305535,0.09851575689783724,-0.09438202932464522,0.13707324377119268,-0.12001215052388797
19,0.2821035385131836,-0.0066592861834403605,0.0011923807700813527,-0.007851666953521713,-0.014033519636119235,0.007374233452678874,-0.0006788263183935127,0.1217612826249066,-0.13579480226102583,0.13698718303110718,-0.1296129495784283
20,0.294018030166626,-0.0417420247566887,0.013691019022290113,-0.05543304377897881,-0.01526278236415421,-0.02647924239253449,-0.004255048395177237,0.08049394481730032,-0.09575672718145453,0.10944774620374464,-0.13592698859627914
21,0.3059353828430176,0.030012204627423503,0.025507206988361175,0.0045049976390623275,0.008539067545959747,0.021473137081463756,0.0030593480761899592,0.11993298284862024,-0.11139391530266049,0.13690112229102167,-0.11542798520955791
22,0.3203401565551758,-0.04162093386678002,0.0007266881849573026,-0.042347622051737324,-0.016842990801791247,-0.024777943064988775,-0.004242704777449543,0.09755807606263962,-0.11440106686443087,0.11512775504938817,-0.13990569811437695
23,0.33222389221191406,0.024031562357148567,0.015865419494050848,0.00816614286309772,0.014696453188465672,0.009335109168682895,0.0024497005460905777,0.12428607755406394,-0.10958962436559827,0.12545504385964912,-0.11611993469096622
24,0.3416123390197754,-0.04052004649253804,0.003578915274782657,-0.0440989617673207,-0.04077375166282737,0.00025370517028933115,-0.004130483842256681,0.08101631618195357,-0.12179006784478094,0.1253689831195636,-0.12511527794927427
25,0.3535442352294922,0.03819561652868189,0.044208187736193394,-0.006012571207511502,0.05027933629204791,-0.012083719763366016,0.0038935388918126287,0.12524375838926155,-0.07496442209721364,0.11917260983340704,-0.13125632959677305
26,0.3654954433441162,-0.002860679541891495,0.025515876554491626,-0.02837655609638312,-0.02534533119494531,0.022484651653053814,-0.0002916085159930168,0.0912896196868007,-0.11663495088174601,0.14215082743623764,-0.11966617578318382
27,0.3773691654205322,-0.024153789368527093,-0.00011871194416074315,-0.02403507742436635,-0.003226066462678562,-0.02092772290584853,-0.0024621599764043925,0.12036829231916461,-0.12359435878184317,0.12347564683768243,-0.14440336974353096
28,0.3892526626586914,0.02334807329198625,0.04982814454014281,-0.02648007124815656,0.012877817921681758,0.010470255370304493,0.0023800278585103213,0.10356534675615194,-0.09068752883447018,0.140515673374613,-0.1300454180043085
29,0.40114307403564453,0.0052482238527163105,0.03334029770052657,-0.02809207384781026,-0.017218677051625733,0.022466900904342044,0.0005349871409496749,0.09512034302759116,-0.1123390200792169,0.14567931777974347,-0.12321241687540142
