,Time_(s),Total_Forces,Left_Forces,Right_Forces,Back_Forces,Front_Forces,LC1,LC2,LC3,LC4
0,0.0,0.03224561025083745,-0.05694556901184166,0.08919117926267911,-0.04914227599178763,0.08138788624262508,-0.08115082680835163,0.032008550816564,0.0571826284461151,0.02420525779650997
1,0.012191295623779297,0.06912435836351138,-0.023154063991556735,0.09227842235506811,-0.020238697664021053,0.08936305602753243,-0.05886298191647989,0.03862428425245883,0.05365413810260928,0.03570891792492315
2,0.024487733840942383,0.021047006212679402,-0.024720735803968746,0.04576774201664815,-0.03761175280047044,0.05865875901314984,-0.0471096262117819,0.009497873411311461,0.03626986860533669,0.022388890407813153
3,0.03656888008117676,0.029068681415480142,-0.04902350485686696,0.0780921862723471,-0.043025077843000616,0.07209375925848076,-0.07331525633855297,0.030290178495552357,0.04780200777679475,0.024291751481686007
4,0.050405263900756836,0.0433848316527916,-0.024912348141719276,0.06829717979451087,-0.04254878312403644,0.08593361477682804,-0.06321607662192359,0.020667293497887148,0.04762988629662373,0.038303728480204316
5,0.06258344650268555,0.004078280513476508,-0.07865422164577665,0.08273250215925317,-0.05970992024265185,0.06378820075612836,-0.09421011092468273,0.03450019068203088,0.04823231147722228,0.015555889278906075
6,0.07461023330688477,0.05187788305259274,-0.017530838037248538,0.06940872108984128,-0.0336397152117953,0.08551759826438804,-0.05868885812826214,0.025049142916466843,0.04435957817337443,0.0411580200910136
7,0.08651947975158691,0.022001435790449678,-0.028689533915438124,0.05069096970588781,-0.07333834341604006,0.09533977920648974,-0.07209638982102874,-0.001241953595011316,0.051932923300899124,0.04340685590559062
8,0.09845662117004395,0.0315776021283734,-0.039021614795137494,0.07059921692351089,-0.031143329472416555,0.06272093160078995,-0.0648702526099922,0.033726923137575644,0.03687229378593524,0.02584863781485471
9,0.1103975772857666,0.0559135535022294,-0.010073630217325637,0.06598718371955503,-0.043396709265638045,0.09931026276786745,-0.0558158156226693,0.012419106357031256,0.053568077362523774,0.045742185405343666
10,0.12228965759277344,0.0013486563188464945,-0.05568010936182495,0.057028765680671445,-0.05547641750198529,0.05682507382083178,-0.07279288497389973,0.017316467471914444,0.039712298208757005,0.017112775612074776
11,0.13418102264404297,0.03123098102385608,-0.021316230590797302,0.05254721161465338,-0.02113841684160319,0.05236939786545927,-0.04232122203579383,0.02118280519419064,0.03136440642046274,0.02100499144499653
