,Time,Total_Forces,Left_Forces,Right_Forces,Back_Forces,Front_Forces,Total_Mass,LC1,LC2,LC3,LC4
0,0.0,-0.020498667522160827,-0.16643634790546166,0.14593768038330085,-0.018642331565674797,-0.00185633595648603,-0.002089568554756455,0.24926995618941045,-0.26791228775508524,0.10147593984962358,-0.10333227580610961
1,0.012209177017211914,0.09635796686758648,-0.1070489608341786,0.20340692770176508,0.10207371016304409,-0.005715743295457612,0.009822422718408406,0.32127014261744924,-0.21919643245440515,0.11214747162022655,-0.11786321491568416
2,0.024441003799438477,-0.0012427750798704729,-0.16282350231028947,0.161580727230419,0.020260615764292333,-0.021503390844162806,-0.0001266845137482643,0.2871418801267706,-0.2668812643624783,0.1040577620521888,-0.1255611528963516
3,0.0364987850189209,-0.012398985321004655,-0.1494788290077435,0.13707984368673887,0.0002786814074081101,-0.012677666728412765,-0.0012639128767588843,0.27033893456375796,-0.27006025315634985,0.12058142414860633,-0.1332590908770191
4,0.06170225143432617,-0.09166032715008482,-0.16410375410895264,0.07244342695886782,-0.05992470474971756,-0.03173562240036726,-0.009343560361884284,0.21340045581655437,-0.27332516056627193,0.10922140645731929,-0.14095702885768654
5,0.10435962677001953,-0.004336011993820985,-0.13941014878984384,0.13507413679602287,-0.015221765578146307,0.010885753584325322,-0.00044199918387573744,0.25458073173005175,-0.26980249730819805,0.1303923485183542,-0.11950659493402889
6,0.11642932891845703,-0.060282039641656085,-0.16694262153949502,0.10666058189783892,-0.03936895151555697,-0.020913088126099114,-0.006144958169383903,0.23464355797911962,-0.2740125094946766,0.10706988795518159,-0.1279829760812807
7,0.13602757453918457,0.08020151963632152,-0.09836265317097424,0.17856417280729575,0.07616945321231858,0.004032066424002945,0.00817548620145989,0.29184322240864985,-0.21567376919633127,0.11731111602535703,-0.11327904960135408
8,0.1455059051513672,0.028890920636485642,-0.14334797490168766,0.1722388955381733,0.046416805464892075,-0.017525884828406432,0.002945047975176926,0.2768685766219235,-0.23045177115703142,0.08710379625534376,-0.10462968108375019
9,0.1575305461883545,0.055942291376399764,-0.10989607145874665,0.1658383628351464,0.06196807497004744,-0.0060257835936476795,0.005702578121957162,0.2768685766219235,-0.21490050165187605,0.1050044301931294,-0.11103021378677708
10,0.16956329345703125,-0.010078222142627546,-0.13034470207878524,0.12026647993615767,-0.02316754297288448,0.013089320830256934,-0.001027341706689862,0.21218158929903014,-0.23534913227191462,0.1050044301931294,-0.09191510936287246
11,0.18161320686340332,-0.04703687439870673,-0.1636260474059394,0.11658917300723266,-0.01809771963287793,-0.028939154765828798,-0.00479478841984778,0.23185757736763565,-0.24995529700051358,0.08632924959457419,-0.11526840436040299
12,0.1936051845550537,4.795105010205192e-05,-0.1180458330684785,0.11809378411858056,-0.006775725279513339,0.006823676329615391,4.887976564939033e-06,0.22384788310961926,-0.2306236083891326,0.11257777532065409,-0.1057540989910387
13,0.20560121536254883,-0.03202001044234727,-0.1552601058652096,0.12324009542286232,-0.03040237417704386,-0.0016176362653034099,-0.0032640173743473263,0.23046458706189368,-0.26086696123893754,0.10560685537372795,-0.10722449163903136
14,0.21761798858642578,0.013413667878217225,-0.12586002128399876,0.139273689162216,0.007554843383344723,0.005858824494872503,0.0013673463688294825,0.24866052293064833,-0.2411056795473036,0.11524565826330484,-0.10938683376843233
15,0.22966527938842773,-0.015472335442892643,-0.1305822763139775,0.11510994087108486,-0.04380956034645306,0.028337224903560415,-0.001577200350957456,0.20399777125279597,-0.24780733159924903,0.11722505528527152,-0.08888783038171111
16,0.2417306900024414,-0.05523032859196289,-0.1754379052258832,0.12020757663392032,-0.04604791076801523,-0.009182417823947658,-0.00563000291457318,0.24291443791946266,-0.2889623486874779,0.11352444346159468,-0.12270686128554234
17,0.25381040573120117,-0.007482627239068312,-0.12714283131529064,0.11966020407622233,-0.007441697448167861,-4.0929790900451346e-05,-0.0007627550702414181,0.23856134321401895,-0.2460030406621868,0.11886020934689617,-0.11890113913779662
18,0.2658092975616455,-0.020363613770343167,-0.17160581939602415,0.15124220562568097,-0.01076657360215727,-0.009597040168185897,-0.0020758016075783045,0.25362305089485415,-0.2643896244970114,0.09278380510098728,-0.10238084526917318
19,0.277817964553833,0.004260831185539271,-0.13310475709502326,0.13736558828056253,0.02945574200647777,-0.0251949108209385,0.0004343354929193956,0.26111037378821733,-0.23165463178173956,0.0985498746867163,-0.1237447855076548
20,0.28986167907714844,-0.0025105267712208917,-0.13020327939015813,0.12769275261893726,0.020029394126852618,-0.02253992089807351,-0.0002559150633252693,0.23682010533184147,-0.21679071120498886,0.08658743181483071,-0.10912735271290422
21,0.3018784523010254,-0.028596743518779902,-0.1606954342739145,0.13209869075513458,-0.00343473652472176,-0.025162006994058142,-0.0029150605014046788,0.24926995618941045,-0.2527046927141322,0.0920092584402177,-0.11717126543427585
22,0.31388378143310547,-0.03230819413213866,-0.11357650166946404,0.08126830753732538,-0.039819057547166525,0.007510863415027866,-0.0032933938972618407,0.1872818875838922,-0.22710094513105872,0.11352444346159468,-0.10601358004656682
23,0.3259105682373047,-0.04381012729087344,-0.15043970955217664,0.1066295822613032,-0.05808005355725773,0.014269926266384292,-0.004465864147897394,0.20338833799403386,-0.2614683915512916,0.11102868199911495,-0.09675875573273066
24,0.33792734146118164,-0.0545906672631771,-0.12328033094195742,0.06868966367878032,-0.04496062793518066,-0.009630039327996442,-0.005564797886154648,0.19485627237136421,-0.23981690030654487,0.11653656936458745,-0.1261666086925839
25,0.3499908447265625,-0.06699788462808591,-0.14126020366615213,0.07426231903806622,-0.05665910629308063,-0.01033877833500528,-0.006829549911119868,0.1872818875838922,-0.24394099387697282,0.10268079021082069,-0.11301956854582597
26,0.3645358085632324,-0.06471737507882606,-0.1654179735519631,0.10070059847313705,-0.03660549094188145,-0.028111884136944612,-0.00659708206715862,0.22262901659209502,-0.2592345075339765,0.09381653398201337,-0.12192841811895798
27,0.37911105155944824,0.03458946806306319,-0.12080418259629744,0.15539365065936062,0.05212973541238733,-0.017540267349324137,0.0035259396598433424,0.28008986670395186,-0.22796013129156453,0.1071559486952671,-0.12469621604459123
28,0.3912320137023926,0.02817390088394127,-0.1370329944714476,0.16520689535538885,0.00950318735575173,0.01867071352818954,0.002871957276650486,0.25963032158836646,-0.25012713423261473,0.11309413976116714,-0.0944234262329776
29,0.4032421112060547,0.04257350887880042,-0.11153492074527936,0.15410842962407978,0.04278473303657959,-0.00021122415777917458,0.004339807225158044,0.2554513506711405,-0.2126666176345609,0.10113169688928154,-0.10134292104706072
