,Time_(s),Total_Forces,Left_Forces,Right_Forces,Back_Forces,Front_Forces,LC1,LC2,LC3,LC4
0,0.0,-0.008087000311044121,-0.06561734953259635,0.05753034922155223,-0.03182742132832503,0.023740421017280907,-0.058079424869500025,0.026252003541174993,0.03127834568037723,-0.007537924663096326
1,0.012043952941894531,0.0030051193663099343,-0.07120339005150005,0.07420850941780997,-0.04215542941829146,0.04516054878460139,-0.07906134134973865,0.03690591193144719,0.03730259748636278,0.007857951298238608
2,0.02422022819519043,-0.0013453545734528685,-0.0626599602501737,0.06131460567672083,-0.041075417830856636,0.03973006325740377,-0.06878803784489153,0.02771262001403489,0.03360198566268594,0.006128077594717829
3,0.03616666793823242,0.019182337546240144,-0.0734043703883338,0.09258670793457395,-0.024619856035885956,0.0438021935821261,-0.08498155014914209,0.060361694113256134,0.032225013821317816,0.011577179760808283
4,0.04831552505493164,0.08480025253580187,-0.01384595396541919,0.09864620650122106,0.001608121367014853,0.08319213116878701,-0.03744575596569689,0.03905387733271174,0.059592329168509324,0.023599802000277698
5,0.060509443283081055,0.004025943804696758,-0.05358961341273142,0.05761555721742818,-0.03052835258504167,0.03455429638973843,-0.057295867822520156,0.026767515237478487,0.03084804197994969,0.003706254409788738
6,0.07273173332214355,0.08963762122002986,-0.0033624776548154822,0.09300009887484534,0.022605764270404775,0.06703185694962507,-0.047980245152870644,0.07058600942327542,0.02241408945156992,0.04461776749805516
7,0.08471012115478516,0.07951667119418704,-0.0037915368270986655,0.0833082080212857,0.003195016711322947,0.0763216544828641,-0.0474578737882174,0.050652890499540346,0.03265531752174536,0.04366633696111873
8,0.09663891792297363,0.042025288818221006,-0.05116526553730076,0.09319055435552176,-0.02391192810243204,0.06593721692065305,-0.08341443605518235,0.05950250795275031,0.033688046402771454,0.03224917051788159
9,0.10856294631958008,0.045971598067668804,-0.028501204903899492,0.0744728029715683,-0.03653430723881698,0.08250590530648579,-0.06974571868008914,0.033211411441272154,0.04126139153029614,0.041244513776189644
10,0.12053394317626953,-0.010574595114823435,-0.08176856252104689,0.07119396740622345,-0.05593064441448452,0.04535604929966108,-0.0942971728187916,0.038366528404307085,0.03282743900191637,0.012528610297744712
