,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-14442.013599999991,116.11891221932798,106641.1307,234.89272610066067,14549.934100000006,83.36705344439133,143654.56389999998,124.05627261448733
