,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-16320.348599999998,159.2551383786407,108107.9757,139.78363673906898,13440.449100000005,98.06044959615471,144795.47890000002,118.11510275997732
