,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-8682.128599999996,101.4882136013833,101677.2007,139.37979041094874,18115.3591,59.79471527651921,139102.50389999998,68.8304393055863
