,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,152542,156327,-5855,299909,1585002342.9267337,1585002342.9272707,1585002342.927808,1585002342.9283097,152542,156327,-5855,299909
1,152670,156186,-5888,299975,1585002342.9287908,1585002342.939574,1585002342.9400554,1585002342.9508326,152670,156186,-5888,299975
2,152749,156269,-5803,299712,1585002342.951329,1585002342.951839,1585002342.952302,1585002342.9528377,152749,156269,-5803,299712
3,152665,156273,-5812,299860,1585002342.963536,1585002342.9640727,1585002342.964535,1585002342.965002,152665,156273,-5812,299860
4,152691,156143,-5924,299881,1585002342.9758012,1585002342.9764504,1585002342.9769568,1585002342.9774375,152691,156143,-5924,299881
5,152575,156350,-5940,299794,1585002342.9880736,1585002342.988539,1585002342.9890094,1585002342.9895108,152575,156350,-5940,299794
6,152787,156471,-5739,299911,1585002343.0000944,1585002343.0005944,1585002343.001051,1585002343.001535,152787,156471,-5739,299911
7,152793,156475,-5726,299900,1585002343.0121481,1585002343.0126078,1585002343.0131059,1585002343.013568,152793,156475,-5726,299900
8,152700,156403,-5938,299939,1585002343.0242326,1585002343.0247047,1585002343.0251768,1585002343.025676,152700,156403,-5938,299939
9,152730,156452,-5963,299868,1585002343.0363789,1585002343.0368962,1585002343.037352,1585002343.0378563,152730,156452,-5963,299868
10,152513,156295,-6061,299824,1585002343.0484285,1585002343.0488844,1585002343.0493798,1585002343.049848,152513,156295,-6061,299824
11,152636,156219,-5854,299915,1585002343.0604875,1585002343.0609512,1585002343.0614166,1585002343.0619626,152636,156219,-5854,299915
12,152676,156247,-5705,299962,1585002343.0727127,1585002343.0731833,1585002343.073655,1585002343.0741577,152676,156247,-5705,299962
13,152753,156213,-5650,299793,1585002343.0847335,1585002343.0852318,1585002343.085713,1585002343.0863578,152753,156213,-5650,299793
14,152825,156418,-5737,299841,1585002343.0969596,1585002343.0974307,1585002343.097925,1585002343.098384,152825,156418,-5737,299841
15,152689,156195,-5884,299837,1585002343.1090603,1585002343.1095192,1585002343.1100347,1585002343.1105142,152689,156195,-5884,299837
16,152539,156180,-5891,300013,1585002343.1211736,1585002343.121682,1585002343.1221478,1585002343.1226614,152539,156180,-5891,300013
17,152586,156348,-5834,299886,1585002343.1332712,1585002343.1337612,1585002343.1342697,1585002343.134732,152586,156348,-5834,299886
18,152646,156309,-5829,299815,1585002343.1453488,1585002343.1458118,1585002343.146387,1585002343.1468809,152646,156309,-5829,299815
19,152454,156436,-5831,299711,1585002343.1575127,1585002343.1580443,1585002343.1585011,1585002343.15901,152454,156436,-5831,299711
20,152580,156444,-5773,299859,1585002343.169593,1585002343.1700935,1585002343.170586,1585002343.171081,152580,156444,-5773,299859
21,152586,156425,-5818,299857,1585002343.1817217,1585002343.1822064,1585002343.182701,1585002343.183167,152586,156425,-5818,299857
22,152559,156486,-5827,299886,1585002343.1937487,1585002343.1942518,1585002343.1947114,1585002343.1952565,152559,156486,-5827,299886
23,152666,156466,-5834,299841,1585002343.205864,1585002343.2064877,1585002343.2069476,1585002343.2074184,152666,156466,-5834,299841
24,152901,156437,-5884,299858,1585002343.218086,1585002343.2185483,1585002343.219058,1585002343.2195258,152901,156437,-5884,299858
25,152832,156314,-5887,299844,1585002343.2301936,1585002343.2306607,1585002343.231121,1585002343.2316313,152832,156314,-5887,299844
26,152593,156366,-5727,299866,1585002343.2523646,1585002343.2528648,1585002343.253319,1585002343.253819,152593,156366,-5727,299866
27,152725,156265,-5699,299876,1585002343.2644913,1585002343.2649677,1585002343.2654612,1585002343.265929,152725,156265,-5699,299876
28,152886,156401,-5886,299898,1585002343.2765865,1585002343.2770567,1585002343.2775457,1585002343.2780674,152886,156401,-5886,299898
