,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,90134,193283,-48350,422417,1584460976.8777134,1584460976.878242,1584460976.8787153,1584460976.8791993,90134,193283,-48350,422417
1,91702,193148,-48467,422708,1584460976.8796709,1584460976.8969173,1584460976.8974056,1584460976.8979013,91702,193148,-48467,422708
2,91973,193035,-48396,422695,1584460976.8983839,1584460976.9091427,1584460976.9096224,1584460976.9102488,91973,193035,-48396,422695
3,92518,193003,-48525,422834,1584460976.9107552,1584460976.9215312,1584460976.9220207,1584460976.9225042,92518,193003,-48525,422834
4,92812,192767,-48639,423033,1584460976.9229877,1584460976.9339817,1584460976.9345212,1584460976.9351394,92812,192767,-48639,423033
5,93169,192652,-48771,422924,1584460976.9356716,1584460976.9465992,1584460976.9471009,1584460976.947606,93169,192652,-48771,422924
6,93201,192511,-48781,423062,1584460976.948116,1584460976.9603257,1584460976.9609907,1584460976.9615233,93201,192511,-48781,423062
7,92406,191781,-48709,422758,1584460976.9620395,1584460976.9727764,1584460977.0239427,1584460977.0244408,92406,191781,-48709,422758
8,89917,191826,-48753,422870,1584460977.0249617,1584460977.0254436,1584460977.036029,1584460977.03651,89917,191826,-48753,422870
9,90107,191928,-48710,422716,1584460977.0369902,1584460977.0374563,1584460977.0480938,1584460977.0485792,90107,191928,-48710,422716
10,90096,192104,-48448,422740,1584460977.0490875,1584460977.0495598,1584460977.0602386,1584460977.0607176,90096,192104,-48448,422740
11,90244,192335,-48405,422744,1584460977.0611956,1584460977.0624988,1584460977.0731692,1584460977.07366,90244,192335,-48405,422744
12,90016,192454,-48547,422715,1584460977.0741396,1584460977.0746064,1584460977.0852401,1584460977.085726,90016,192454,-48547,422715
13,89918,192352,-48530,422660,1584460977.0862038,1584460977.0867012,1584460977.0972846,1584460977.0977645,89918,192352,-48530,422660
14,90132,192249,-48484,422641,1584460977.0982382,1584460977.0987046,1584460977.1093297,1584460977.1098435,90132,192249,-48484,422641
15,90293,192283,-48633,422867,1584460977.1104493,1584460977.1109564,1584460977.1215918,1584460977.1220784,90293,192283,-48633,422867
16,90873,192108,-48816,422751,1584460977.1225564,1584460977.1230333,1584460977.1336665,1584460977.1341546,90873,192108,-48816,422751
17,91242,192084,-48942,422858,1584460977.1346345,1584460977.1351452,1584460977.145777,1584460977.146265,91242,192084,-48942,422858
18,91560,191941,-48962,422856,1584460977.1467423,1584460977.147212,1584460977.1578157,1584460977.1583116,91560,191941,-48962,422856
19,91749,191949,-48883,422867,1584460977.158807,1584460977.159292,1584460977.1699307,1584460977.1705337,91749,191949,-48883,422867
20,91883,191989,-48919,422972,1584460977.1710143,1584460977.171485,1584460977.1820652,1584460977.1825433,91883,191989,-48919,422972
21,92355,191796,-48945,423034,1584460977.1830575,1584460977.1835296,1584460977.1941617,1584460977.19465,92355,191796,-48945,423034
22,92850,191785,-48722,423196,1584460977.1951268,1584460977.1955972,1584460977.2066913,1584460977.2071998,92850,191785,-48722,423196
23,93924,191720,False,423328,1584460977.20768,1584460977.2081478,1584460977.2187908,1584460977.2194695,93924,191720,False,423328
24,4194303,191519,-48823,423176,1584460977.2199662,1584460977.2205524,1584460977.2312632,1584460977.2418618,4194303,191519,-48823,423176
25,94838,191490,-48681,423319,1584460977.2423446,1584460977.2833464,1584460977.283831,1584460977.2843182,94838,191490,-48681,423319
26,94657,191513,-48819,423092,1584460977.2848022,1584460977.2954514,1584460977.2959266,1584460977.29641,94657,191513,-48819,423092
27,94735,191489,False,423258,1584460977.2969165,1584460977.3074942,1584460977.3079655,1584460977.3090982,94735,191489,False,423258
28,94953,191598,False,423397,1584460977.3096042,1584460977.3211007,1584460977.321577,1584460977.3220477,94953,191598,False,423397
29,95099,191506,-48787,423319,1584460977.322523,1584460977.32299,1584460977.3336263,1584460977.3341672,95099,191506,-48787,423319
30,95224,191371,-48872,423494,1584460977.334662,1584460977.335153,1584460977.345738,1584460977.3462143,95224,191371,-48872,423494
31,94961,191635,-48762,423382,1584460977.3466907,1584460977.347157,1584460977.357795,1584460977.3582807,94961,191635,-48762,423382
32,95304,191421,False,423258,1584460977.358781,1584460977.3592687,1584460977.3698504,1584460977.3713307,95304,191421,False,423258
33,95493,191359,-49053,423537,1584460977.3718474,1584460977.3723238,1584460977.3829615,1584460977.3936028,95493,191359,-49053,423537
34,96165,191158,-48926,423626,1584460977.3940864,1584460977.3945599,1584460977.395029,1584460977.4056149,96165,191158,-48926,423626
35,96170,191167,-48886,423538,1584460977.4060926,1584460977.4065647,1584460977.4070733,1584460977.4177139,96170,191167,-48886,423538
36,96370,191239,-48976,425983,1584460977.4182026,1584460977.418671,1584460977.4191399,1584460977.4297936,96370,191239,-48976,425983
37,96007,191221,-48819,423314,1584460977.430402,1584460977.43091,1584460977.4313836,1584460977.4420278,96007,191221,-48819,423314
38,False,191451,-48998,423402,1584460977.49314,1584460977.4940917,1584460977.4945903,1584460977.4951177,False,191451,-48998,423402
39,97077,191532,-48956,423508,1584460977.5057242,1584460977.5163436,1584460977.5168192,1584460977.517301,97077,191532,-48956,423508
40,96899,191603,-48998,423544,1584460977.5177808,1584460977.5284104,1584460977.5289168,1584460977.5293963,96899,191603,-48998,423544
41,-1,191709,-48950,423528,1584460977.5298693,1584460977.5405936,1584460977.5410674,1584460977.5415447,-1,191709,-48950,423528
42,95540,191821,-48888,423260,1584460977.5420792,1584460977.6032927,1584460977.6037688,1584460977.60425,95540,191821,-48888,423260
43,95599,191566,-48926,423236,1584460977.6047254,1584460977.61532,1584460977.6157897,1584460977.6162653,95599,191566,-48926,423236
44,95784,191837,-48859,423356,1584460977.6174982,1584460977.6281307,1584460977.6286058,1584460977.6290877,95784,191837,-48859,423356
45,95910,192009,-48952,423386,1584460977.6295652,1584460977.6402936,1584460977.6408136,1584460977.6412997,95910,192009,-48952,423386
46,96362,191773,-48898,423339,1584460977.641776,1584460977.6523635,1584460977.652839,1584460977.6533186,96362,191773,-48898,423339
47,96953,191970,-48650,423383,1584460977.6538181,1584460977.6644545,1584460977.6649597,1584460977.6654408,96953,191970,-48650,423383
48,96985,191869,-48837,423330,1584460977.6659153,1584460977.6663792,1584460977.6770012,1584460977.6774879,96985,191869,-48837,423330
49,96927,191970,-45057,423207,1584460977.6779642,1584460977.6791925,1584460977.689791,1584460977.6903756,96927,191970,-45057,423207
50,96119,191866,-48856,422794,1584460977.6908581,1584460977.6913285,1584460977.7020123,1584460977.7531438,96119,191866,-48856,422794
51,90923,192256,-48744,422642,1584460977.7536306,1584460977.7541022,1584460977.7545729,1584460977.765217,90923,192256,-48744,422642
52,89603,192236,-48685,422510,1584460977.7657285,1584460977.7662232,1584460977.7667112,1584460977.7773418,89603,192236,-48685,422510
53,87918,192322,-48735,422446,1584460977.777825,1584460977.778292,1584460977.7787611,1584460977.7894006,87918,192322,-48735,422446
54,131071,192416,False,422378,1584460977.7898798,1584460977.7904522,1584460977.7909648,1584460977.8021953,131071,192416,False,422378
55,75784,193861,-47978,421325,1584460977.8026927,1584460977.853849,1584460977.8543282,1584460977.854836,75784,193861,-47978,421325
56,72928,194079,-47923,421052,1584460977.8553336,1584460977.8659725,1584460977.8664525,1584460977.8669367,72928,194079,-47923,421052
57,69532,194214,-47980,420691,1584460977.867416,1584460977.8780978,1584460977.8785748,1584460977.8790953,69532,194214,-47980,420691
58,66303,194456,-47631,420424,1584460977.879574,1584460977.8903246,1584460977.8908079,1584460977.891295,66303,194456,-47631,420424
59,53938,195528,-46810,418924,1584460977.8917792,1584460977.9530492,1584460977.9535277,1584460977.954011,53938,195528,-46810,418924
60,53303,195967,False,418744,1584460977.954491,1584460977.9650779,1584460977.9655495,1584460977.966602,53303,195967,False,418744
61,52865,195913,-46282,418692,1584460977.967157,1584460977.977804,1584460977.9782777,1584460977.9990702,52865,195913,-46282,418692
62,52894,196201,-46063,418716,1584460977.9995544,1584460978.0000205,1584460978.0005982,1584460978.0011017,52894,196201,-46063,418716
63,52946,196161,-46237,418733,1584460978.0117466,1584460978.0122206,1584460978.01269,1584460978.013168,52946,196161,-46237,418733
64,53095,196316,-46318,418616,1584460978.0237556,1584460978.0242248,1584460978.024707,1584460978.025197,53095,196316,-46318,418616
65,52792,196155,-46307,418515,1584460978.035862,1584460978.0363357,1584460978.0368066,1584460978.037289,52792,196155,-46307,418515
66,52547,196396,-46370,418378,1584460978.047877,1584460978.0491412,1584460978.0496163,1584460978.0503025,52547,196396,-46370,418378
67,51473,196299,-46220,418258,1584460978.0609007,1584460978.0613725,1584460978.0618412,1584460978.0623162,51473,196299,-46220,418258
68,49981,196309,-46225,418237,1584460978.0729918,1584460978.0734646,1584460978.073935,1584460978.0744166,49981,196309,-46225,418237
69,48514,196771,-46196,418040,1584460978.08505,1584460978.0855258,1584460978.0860372,1584460978.0865154,48514,196771,-46196,418040
70,46573,196616,-45944,417884,1584460978.0971868,1584460978.0976624,1584460978.0981343,1584460978.0986109,46573,196616,-45944,417884
71,42361,196439,-45830,417821,1584460978.1092017,1584460978.1198206,1584460978.120381,1584460978.1208944,42361,196439,-45830,417821
72,40942,196404,-45720,417655,1584460978.121371,1584460978.1218483,1584460978.1325169,1584460978.1330123,40942,196404,-45720,417655
73,40377,196540,-45848,417654,1584460978.133493,1584460978.134023,1584460978.1446087,1584460978.1451123,40377,196540,-45848,417654
74,40601,196444,-45882,417525,1584460978.1455865,1584460978.1460545,1584460978.156689,1584460978.1571755,40601,196444,-45882,417525
75,40713,196606,-45901,417623,1584460978.1576533,1584460978.1581233,1584460978.1687207,1584460978.1692102,40713,196606,-45901,417623
76,40650,196787,-46030,417742,1584460978.1696844,1584460978.170255,1584460978.1810377,1584460978.1815283,40650,196787,-46030,417742
77,40881,196654,-46151,417495,1584460978.1820507,1584460978.182522,1584460978.1934729,1584460978.1939607,40881,196654,-46151,417495
78,40702,196841,-46141,417455,1584460978.1944394,1584460978.1949072,1584460978.2055037,1584460978.2059808,40702,196841,-46141,417455
79,40649,196668,-45877,417505,1584460978.2064567,1584460978.2069604,1584460978.2175949,1584460978.2180812,40649,196668,-45877,417505
80,40766,524287,-46070,417531,1584460978.2185588,1584460978.2190278,1584460978.230546,1584460978.2310739,40766,524287,-46070,417531
81,40666,196679,-45929,417644,1584460978.231551,1584460978.2320168,1584460978.2932644,1584460978.2937784,40666,196679,-45929,417644
82,40625,196678,-45997,417663,1584460978.2942772,1584460978.2947671,1584460978.305403,1584460978.3058865,40625,196678,-45997,417663
83,40706,196700,-46042,417571,1584460978.3063626,1584460978.306831,1584460978.3174548,1584460978.3179402,40706,196700,-46042,417571
84,40583,196690,-46037,417388,1584460978.3184202,1584460978.3189373,1584460978.3295228,1584460978.3299963,40583,196690,-46037,417388
85,40788,196618,-45963,417489,1584460978.3313096,1584460978.3317864,1584460978.3424432,1584460978.3429656,40788,196618,-45963,417489
86,40791,196600,-46008,417416,1584460978.3434436,1584460978.3439124,1584460978.354487,1584460978.3549623,40791,196600,-46008,417416
87,40758,196782,-46125,417630,1584460978.3554378,1584460978.3559031,1584460978.3665335,1584460978.3670552,40758,196782,-46125,417630
88,40793,196712,-46083,417672,1584460978.3675354,1584460978.3680136,1584460978.3786485,1584460978.3791428,40793,196712,-46083,417672
89,40929,196750,-46092,417792,1584460978.3796237,1584460978.380199,1584460978.390847,1584460978.3913517,40929,196750,-46092,417792
90,40755,196663,-46045,417750,1584460978.3918333,1584460978.392305,1584460978.4029233,1584460978.403407,40755,196663,-46045,417750
91,40837,196578,-46112,417680,1584460978.4038832,1584460978.4043484,1584460978.414965,1584460978.4154425,40837,196578,-46112,417680
92,40778,196700,-45971,417701,1584460978.4159186,1584460978.416383,1584460978.427016,1584460978.42769,40778,196700,-45971,417701
93,40731,196677,-45993,417567,1584460978.4281826,1584460978.4286535,1584460978.4399517,1584460978.4405587,40731,196677,-45993,417567
94,40737,196627,-46020,417609,1584460978.4410777,1584460978.4415472,1584460978.4521441,1584460978.4526222,40737,196627,-46020,417609
95,40607,196659,-45897,417563,1584460978.4530969,1584460978.4535613,1584460978.4641912,1584460978.464693,40607,196659,-45897,417563
96,40811,196532,-45952,417456,1584460978.4651914,1584460978.4656587,1584460978.476236,1584460978.4767127,40811,196532,-45952,417456
97,40915,196472,-45890,417477,1584460978.4771872,1584460978.4776523,1584460978.4883032,1584460978.488824,40915,196472,-45890,417477
98,40913,262143,-45810,417451,1584460978.4893034,1584460978.4897697,1584460978.500439,1584460978.5017114,40913,262143,-45810,417451
99,40850,196687,-45980,417517,1584460978.5022156,1584460978.5027015,1584460978.563927,1584460978.5644176,40850,196687,-45980,417517
100,40824,196654,-46037,417622,1584460978.564897,1584460978.5653634,1584460978.5759485,1584460978.5764234,40824,196654,-46037,417622
101,40790,196705,-45896,417620,1584460978.5769255,1584460978.5875657,1584460978.5880475,1584460978.5885298,40790,196705,-45896,417620
102,40667,196549,-46013,417670,1584460978.5890086,1584460978.5894728,1584460978.7250805,1584460978.725578,40667,196549,-46013,417670
103,40809,196461,-45929,417477,1584460978.7260985,1584460978.7274323,1584460978.738077,1584460978.738565,40809,196461,-45929,417477
104,40795,196444,-45988,417545,1584460978.7390435,1584460978.7395105,1584460978.7502403,1584460978.750766,40795,196444,-45988,417545
105,40712,196469,-46059,417537,1584460978.7512624,1584460978.7517295,1584460978.762312,1584460978.7627876,40712,196469,-46059,417537
106,40666,196510,-45971,417575,1584460978.7632616,1584460978.7637331,1584460978.7743988,1584460978.7749228,40666,196510,-45971,417575
107,40846,196764,-45942,417595,1584460978.7754068,1584460978.775874,1584460978.7864947,1584460978.78698,40846,196764,-45942,417595
108,40790,196653,-45884,417528,1584460978.787458,1584460978.7879248,1584460978.7985487,1584460978.7990687,40790,196653,-45884,417528
109,40905,196756,-45892,417476,1584460978.799547,1584460978.8000145,1584460978.810746,1584460978.8112342,40905,196756,-45892,417476
