,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,152014,156775,-6904,300508,1585002193.6497335,1585002193.6502466,1585002193.6507082,1585002193.6511743,152014,156775,-6904,300508
1,152120,157176,-6881,300538,1585002193.6516304,1585002193.6622272,1585002193.6626837,1585002193.6631432,152120,157176,-6881,300538
2,152184,157122,-6862,300504,1585002193.6635988,1585002193.6742754,1585002193.67473,1585002193.6751907,152184,157122,-6862,300504
3,152257,156991,-6868,300451,1585002193.675645,1585002193.6865652,1585002193.6870244,1585002193.6874886,152257,156991,-6868,300451
4,152159,157139,-6812,300326,1585002193.6879437,1585002193.698626,1585002193.6990926,1585002193.6995609,152159,157139,-6812,300326
5,152179,157021,-6840,300297,1585002193.7000303,1585002193.7107143,1585002193.711169,1585002193.711626,152179,157021,-6840,300297
6,152196,157034,-6824,300418,1585002193.712083,1585002193.71253,1585002193.7231195,1585002193.723577,152196,157034,-6824,300418
7,152169,157137,-6768,300324,1585002193.7240283,1585002193.724475,1585002193.7350252,1585002193.73548,152169,157137,-6768,300324
8,152415,157035,-6816,300359,1585002193.7359316,1585002193.7364945,1585002193.747075,1585002193.7475362,152415,157035,-6816,300359
9,152168,157119,-6831,300498,1585002193.7482302,1585002193.7486854,1585002193.7592847,1585002193.7597451,152168,157119,-6831,300498
10,152162,157021,-6823,300347,1585002193.7602012,1585002193.76065,1585002193.771235,1585002193.7716959,152162,157021,-6823,300347
11,152151,157010,-6787,300505,1585002193.772146,1585002193.7725942,1585002193.7831454,1585002193.7836053,152151,157010,-6787,300505
12,152136,157084,-6881,300538,1585002193.7840703,1585002193.784523,1585002193.7950828,1585002193.7955358,152136,157084,-6881,300538
13,152302,157059,-6959,300395,1585002193.7959867,1585002193.7965288,1585002193.8071194,1585002193.8075738,152302,157059,-6959,300395
14,152161,157133,-6910,300322,1585002193.808028,1585002193.8084724,1585002193.8190215,1585002193.8194728,152161,157133,-6910,300322
15,152219,157100,-6845,300222,1585002193.8199232,1585002193.82037,1585002193.830945,1585002193.8314018,152219,157100,-6845,300222
16,152060,157122,-6878,300377,1585002193.8318524,1585002193.8323052,1585002193.842857,1585002193.8433137,152060,157122,-6878,300377
