,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,151803,145322,-8758,313882,1584978501.3993843,1584978501.3999636,1584978501.4004185,1584978501.400879,151803,145322,-8758,313882
1,151917,145445,-8736,False,1584978501.4013786,1584978501.401856,1584978501.4126253,1584978501.413118,151917,145445,-8736,False
2,151710,145632,-8722,313971,1584978501.4136548,1584978501.4141507,1584978501.4248588,1584978501.4253695,151710,145632,-8722,313971
3,151848,145471,-8669,313994,1584978501.4873667,1584978501.487862,1584978501.4883103,1584978501.4887898,151848,145471,-8669,313994
4,151673,145323,-8636,313954,1584978501.4993846,1584978501.4998548,1584978501.5003405,1584978501.5008492,151673,145323,-8636,313954
5,151780,145464,-8580,314081,1584978501.5115426,1584978501.5119953,1584978501.512467,1584978501.5129457,151780,145464,-8580,314081
6,151812,145288,-8547,314052,1584978501.5235574,1584978501.524047,1584978501.524514,1584978501.5250182,151812,145288,-8547,314052
7,151715,145373,-8699,314087,1584978501.5355847,1584978501.5361426,1584978501.536623,1584978501.537074,151715,145373,-8699,314087
8,151762,145562,-8667,314081,1584978501.5477092,1584978501.548162,1584978501.5486434,1584978501.5491426,151762,145562,-8667,314081
9,151617,145544,-8561,313998,1584978501.5597289,1584978501.56024,1584978501.5606866,1584978501.561146,151617,145544,-8561,313998
10,151875,145659,-8724,314152,1584978501.5717568,1584978501.5722094,1584978501.5727255,1584978501.5731788,151875,145659,-8724,314152
11,151849,145478,-8655,314080,1584978501.5837855,1584978501.5842626,1584978501.58471,1584978501.5852084,151849,145478,-8655,314080
12,151702,145445,-8540,314143,1584978501.595839,1584978501.5964775,1584978501.5969532,1584978501.5974317,151702,145445,-8540,314143
13,151739,145501,-8731,314034,1584978501.608035,1584978501.6084864,1584978501.6089768,1584978501.6094325,151739,145501,-8731,314034
14,151765,145297,-8699,314054,1584978501.6201987,1584978501.6206949,1584978501.62115,1584978501.6216378,151765,145297,-8699,314054
15,151830,145421,-8772,313951,1584978501.6322818,1584978501.6328,1584978501.63325,1584978501.6337469,151830,145421,-8772,313951
16,151834,145329,-8800,313862,1584978501.644323,1584978501.6448364,1584978501.6453192,1584978501.6457744,151834,145329,-8800,313862
17,151670,145431,-8818,314127,1584978501.6666632,1584978501.66712,1584978501.66764,1584978501.6681101,151670,145431,-8818,314127
18,151746,145275,-8668,314178,1584978501.6788125,1584978501.6792693,1584978501.6797183,1584978501.6802163,151746,145275,-8668,314178
19,152010,145546,-8554,314146,1584978501.690785,1584978501.6912591,1584978501.6917214,1584978501.6921756,152010,145546,-8554,314146
20,151729,145662,-8733,314120,1584978501.702862,1584978501.703318,1584978501.7038097,1584978501.7042706,151729,145662,-8733,314120
21,151710,145328,-8816,314083,1584978501.7149813,1584978501.7154636,1584978501.715914,1584978501.7166028,151710,145328,-8816,314083
22,151711,145331,-8799,314027,1584978501.7271852,1584978501.727681,1584978501.7281275,1584978501.7285914,151711,145331,-8799,314027
23,151632,145551,-8865,314033,1584978501.73931,1584978501.7397616,1584978501.7402709,1584978501.7407773,151632,145551,-8865,314033
24,151629,145466,-8891,313990,1584978501.7513907,1584978501.7518408,1584978501.7522838,1584978501.7527838,151629,145466,-8891,313990
25,151764,145492,-8895,314170,1584978501.763406,1584978501.763943,1584978501.764397,1584978501.7649088,151764,145492,-8895,314170
26,151583,145634,-8781,314201,1584978501.7755117,1584978501.775963,1584978501.7765636,1584978501.7770185,151583,145634,-8781,314201
27,151738,145561,-8664,314067,1584978501.7878065,1584978501.788272,1584978501.7888103,1584978501.789269,151738,145561,-8664,314067
28,151913,145441,-8567,314068,1584978501.7998946,1584978501.8003995,1584978501.8008528,1584978501.811462,151913,145441,-8567,314068
29,151723,145442,-8614,314217,1584978501.811925,1584978501.8123906,1584978501.812928,1584978501.8235705,151723,145442,-8614,314217
30,151747,145340,-8517,314152,1584978501.8240733,1584978501.824523,1584978501.8249946,1584978501.8356354,151747,145340,-8517,314152
31,151674,145451,-8525,314211,1584978501.8362675,1584978501.836784,1584978501.8372324,1584978501.847877,151674,145451,-8525,314211
32,151757,145598,-8694,314269,1584978501.8483362,1584978501.8488247,1584978501.849272,1584978501.859989,151757,145598,-8694,314269
33,151862,145649,-8677,314110,1584978501.8605254,1584978501.861012,1584978501.8615012,1584978501.861956,151862,145649,-8677,314110
34,151840,145540,-8695,313976,1584978501.8727577,1584978501.8732193,1584978501.8737142,1584978501.8741944,151840,145540,-8695,313976
35,151759,145319,-8723,314230,1584978501.8848732,1584978501.8853683,1584978501.885821,1584978501.886428,151759,145319,-8723,314230
36,151770,145381,-8726,314219,1584978501.8970191,1584978501.8974972,1584978501.8979788,1584978501.8984318,151770,145381,-8726,314219
37,151921,145490,-8750,313957,1584978501.9090984,1584978501.9095526,1584978501.9100246,1584978501.9105194,151921,145490,-8750,313957
38,151667,145544,-8664,313973,1584978501.9211216,1584978501.9216156,1584978501.9220784,1584978501.9225914,151667,145544,-8664,313973
39,151843,145534,-8581,313980,1584978501.933202,1584978501.9336593,1584978501.9341383,1584978501.9345925,151843,145534,-8581,313980
40,151912,145559,-8665,314194,1584978501.94524,1584978501.9457228,1584978501.946326,1584978501.9467835,151912,145559,-8665,314194
41,151702,145461,-8735,314287,1584978501.9573631,1584978501.957847,1584978501.9582953,1584978501.9588099,151702,145461,-8735,314287
42,151695,145391,-8610,314173,1584978501.9694643,1584978501.970064,1584978501.970512,1584978501.9709673,151695,145391,-8610,314173
43,151592,145463,-8465,314197,1584978501.981691,1584978501.9821408,1584978501.9826493,1584978501.9831069,151592,145463,-8465,314197
44,151653,145427,-8514,314218,1584978501.9937348,1584978501.994205,1584978501.9946496,1584978501.9951441,151653,145427,-8514,314218
45,152575,145454,-8529,314174,1584978502.0057428,1584978502.0064409,1584978502.006913,1584978502.0073807,152575,145454,-8529,314174
46,151737,145607,-8697,313921,1584978502.0180814,1584978502.069279,1584978502.0697587,1584978502.0702667,151737,145607,-8697,313921
47,151714,145425,-8715,314060,1584978502.0707736,1584978502.0814545,1584978502.0920537,1584978502.0925837,151714,145425,-8715,314060
48,151859,145480,-8626,314118,1584978502.0930662,1584978502.0935218,1584978502.1041112,1584978502.1045678,151859,145480,-8626,314118
