,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,60673.26140000002,145.27756330555658,34558.80070000001,140.78551052931547,76661.63410000001,102.00547828425687,76040.48890000003,97.788641467197
