,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,57532.79140000002,68.74242576458879,33675.080700000006,63.31894483485965,68322.8491,61.76369301620492,84320.38889999999,67.02842978915739
