,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,60044.3014,125.17670550066414,36831.830700000006,121.99726953911714,72111.9091,367.8442550523251,79554.73390000002,215.7914918966918
