,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,59208.236399999994,77.38130765889136,44201.24070000001,79.83177296665782,69611.1991,69.45089470266024,70283.54890000002,70.87848474678336
