,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,56949.9914,96.14818303015403,45530.215700000015,83.11697239433111,68485.4191,561.1028951760987,72339.7189,82.36506480298549
