,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-60193.5536,82.43503123672605,92458.37569999999,82.17293410850071,21568.079100000003,66.0678800552886,195421.7639,73.0239328918951
