,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,53186.841400000005,60.38246102967317,48384.0707,66.0828977497204,66548.3391,62.41874217733004,75135.35890000002,67.01679714817772
