,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,62719.29639999999,77.9575485440634,36653.3557,69.38950857298241,76099.80410000001,49.98789753530348,76590.18390000003,56.464687858873354
