,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,58619.1214,63.68029522544631,45545.840700000015,70.78148045216348,68750.9341,72.62234917709561,70331.81889999998,72.2516844094309
