,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-30005.4286,57.81606610623037,117818.30570000001,72.17459663898373,58815.409100000004,63.514809099925664,216075.87889999998,62.256947403482606
