,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-14614.248599999992,137.7934798892894,106515.5457,140.58584566022284,15148.399100000002,76.8972221539894,145619.9089,78.0022153531552
