,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-9763.938599999994,195.73866863754844,102918.0507,174.1749407205296,16990.064100000003,129.88320715165605,142501.55390000003,129.89903531204533
