,Tare Count Load Cell 1,Tare Stds Load Cell 1,Tare Count Load Cell 2,Tare Stds Load Cell 2,Tare Count Load Cell 3,Tare Stds Load Cell 3,Tare Count Load Cell 4,Tare Stds Load Cell 4
0,-19217.80859999999,114.34865587316713,118031.81070000002,109.33080432796605,10622.2941,73.76760535628088,144510.8489,94.25655202690155
