,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,83470,214384,-57728,371007,1587834520.4116578,1587834520.4121637,1587834520.4126127,1587834520.4130723,1587834520.4121594,1587834520.4126089,1587834520.4130685,1587834520.413583
1,83979,214688,-57353,371186,1587834520.4135933,1587834520.4241993,1587834520.4246454,1587834520.4251022,1587834520.4241948,1587834520.4246416,1587834520.4250977,1587834520.476268
2,83961,214829,-57323,371058,1587834520.4762816,1587834520.4767294,1587834520.477176,1587834520.4776354,1587834520.4767256,1587834520.477172,1587834520.4776318,1587834520.4881864
3,83521,214402,-57406,371359,1587834520.4881964,1587834520.4886408,1587834520.489086,1587834520.4895334,1587834520.4886367,1587834520.489082,1587834520.4895296,1587834520.5000834
4,83889,214647,-57314,371152,1587834520.5000932,1587834520.5005407,1587834520.5009875,1587834520.5014415,1587834520.500536,1587834520.5009832,1587834520.501437,1587834520.5120058
5,83793,214561,-57344,371159,1587834520.5120173,1587834520.512459,1587834520.5129025,1587834520.513351,1587834520.5124545,1587834520.5128984,1587834520.513347,1587834520.5238986
6,83727,214397,-57728,371298,1587834520.5239089,1587834520.5243523,1587834520.524794,1587834520.5252428,1587834520.5243483,1587834520.5247903,1587834520.525239,1587834520.5357845
7,84073,214790,-57461,370915,1587834520.5357945,1587834520.53634,1587834520.536786,1587834520.537233,1587834520.5363362,1587834520.5367823,1587834520.5372293,1587834520.547782
8,83451,214370,-57399,371244,1587834520.547792,1587834520.5482388,1587834520.5486858,1587834520.5491343,1587834520.548234,1587834520.548681,1587834520.5491297,1587834520.5596793
9,83895,214530,-57494,371309,1587834520.55969,1587834520.5601332,1587834520.5605743,1587834520.5610218,1587834520.5601296,1587834520.5605705,1587834520.5610182,1587834520.5715609
10,83583,214651,-57219,371252,1587834520.5715709,1587834520.5720115,1587834520.5724528,1587834520.5830045,1587834520.5720077,1587834520.572449,1587834520.5830007,1587834520.583523
11,83741,214314,-57396,371616,1587834520.583533,1587834520.5839763,1587834520.5844207,1587834520.594978,1587834520.5839725,1587834520.584417,1587834520.5949743,1587834520.5954204
12,83926,214586,-57430,371088,1587834520.59543,1587834520.5958729,1587834520.5963163,1587834520.606866,1587834520.5958693,1587834520.5963125,1587834520.606862,1587834520.607307
13,83535,214225,-57560,371277,1587834520.6073165,1587834520.6077554,1587834520.608196,1587834520.618745,1587834520.6077516,1587834520.6081924,1587834520.6187413,1587834520.6292844
14,83530,214631,-57471,371430,1587834520.6292942,1587834520.629738,1587834520.630181,1587834520.6306274,1587834520.6297338,1587834520.6301775,1587834520.6306238,1587834520.6411803
15,84011,214856,-57316,371188,1587834520.6411908,1587834520.6416347,1587834520.6420774,1587834520.6425257,1587834520.641631,1587834520.6420736,1587834520.642522,1587834520.6530688
16,83954,214397,-57663,371329,1587834520.6530788,1587834520.6535935,1587834520.65404,1587834520.654491,1587834520.653589,1587834520.6540358,1587834520.6544862,1587834520.6650355
17,83805,214725,-57385,371032,1587834520.6650465,1587834520.665487,1587834520.6659286,1587834520.6663744,1587834520.6654832,1587834520.665925,1587834520.6663709,1587834520.6769156
18,84139,214417,-57296,371115,1587834520.6769254,1587834520.677368,1587834520.6778116,1587834520.6782582,1587834520.6773639,1587834520.6778078,1587834520.6782546,1587834520.6888013
19,83535,214537,-57482,371324,1587834520.688811,1587834520.6892521,1587834520.689695,1587834520.69014,1587834520.6892486,1587834520.689691,1587834520.6901364,1587834520.7006848
20,84035,214590,-57403,371045,1587834520.7006946,1587834520.70114,1587834520.7015843,1587834520.702032,1587834520.7011364,1587834520.7015805,1587834520.7020285,1587834520.7125735
21,83617,214218,-57751,371487,1587834520.7125835,1587834520.713026,1587834520.713539,1587834520.7139885,1587834520.7130222,1587834520.7135353,1587834520.713985,1587834520.724533
22,85156,214677,-57442,370283,1587834520.724543,1587834520.7249854,1587834520.7254262,1587834520.7258744,1587834520.7249815,1587834520.7254226,1587834520.7258706,1587834520.7365203
23,124165,222101,-59769,371151,1587834520.73653,1587834520.7369728,1587834520.7374136,1587834520.737863,1587834520.736969,1587834520.73741,1587834520.7378592,1587834520.7990112
24,110085,228789,-59627,371653,1587834520.7990222,1587834520.799467,1587834520.799909,1587834520.8003566,1587834520.7994633,1587834520.7999053,1587834520.8003528,1587834520.810899
25,118198,234297,-59167,371545,1587834520.810909,1587834520.8113623,1587834520.8118076,1587834520.8122633,1587834520.8113577,1587834520.811803,1587834520.8122585,1587834520.8228054
26,126042,233373,-60053,370976,1587834520.8228166,1587834520.8232603,1587834520.8338726,1587834520.8343227,1587834520.8232565,1587834520.8338687,1587834520.834319,1587834520.8347635
27,125796,232760,-59430,370850,1587834520.8347733,1587834520.8352137,1587834520.8457687,1587834520.84622,1587834520.8352098,1587834520.8457642,1587834520.8462162,1587834520.84666
28,126394,235710,-59399,371662,1587834520.8466697,1587834520.847111,1587834520.8576567,1587834520.8581069,1587834520.8471072,1587834520.857653,1587834520.8581028,1587834520.8585467
