,Raw Data LC1,Raw Data LC2,Raw Data LC3,Raw Data LC4,Pretimes LC1,Pretimes LC2,Pretimes LC3,Pretimes LC4,Post Times LC1,Post Times LC2,Post Times LC3,Post Times LC4
0,123104,249661,-63874,373678,1586771910.533956,1586771910.534468,1586771910.5349317,1586771910.535392,1586771910.5344634,1586771910.5349276,1586771910.5353878,1586771910.5358434
1,120156,244823,-64373,373486,1586771910.5358536,1586771910.536301,1586771910.5367465,1586771910.5474198,1586771910.5362966,1586771910.5367424,1586771910.5474138,1586771910.5478728
2,135522,245676,-66458,372935,1586771910.5478845,1586771910.5483415,1586771910.5487916,1586771910.5595236,1586771910.5483375,1586771910.5487876,1586771910.5595157,1586771910.5599892
3,129202,241978,-66327,372505,1586771910.5600019,1586771910.560453,1586771910.5609066,1586771910.5715346,1586771910.560449,1586771910.5609026,1586771910.5715306,1586771910.571986
4,131060,241488,-65977,372887,1586771910.5719962,1586771910.572458,1586771910.573047,1586771910.5910764,1586771910.5724528,1586771910.5730407,1586771910.5910695,1586771910.5915558
5,134311,241153,-66383,374227,1586771910.5915701,1586771910.592025,1586771910.5924804,1586771910.6032922,1586771910.5920205,1586771910.5924761,1586771910.603287,1586771910.6037478
6,133772,240897,-64753,372964,1586771910.6037602,1586771910.6042085,1586771910.604655,1586771910.6152234,1586771910.604204,1586771910.604651,1586771910.615219,1586771910.6156683
7,126978,249789,-64051,373118,1586771910.615679,1586771910.616124,1586771910.6165686,1586771910.6271398,1586771910.61612,1586771910.616564,1586771910.6271358,1586771910.6275842
8,124510,247912,-64824,374654,1586771910.6275947,1586771910.6280456,1586771910.6284964,1586771910.6390603,1586771910.62804,1586771910.6284907,1586771910.639055,1586771910.6395054
9,129650,239795,-63935,374932,1586771910.6395164,1586771910.6399574,1586771910.6404028,1586771910.6509619,1586771910.6399536,1586771910.6403987,1586771910.6509578,1586771910.651402
10,130274,241299,-64386,373951,1586771910.6514122,1586771910.651853,1586771910.652294,1586771910.6629126,1586771910.6518493,1586771910.65229,1586771910.6629083,1586771910.6633568
11,126113,247290,-63852,374122,1586771910.6633666,1586771910.663808,1586771910.6642494,1586771910.674853,1586771910.663804,1586771910.6642456,1586771910.674849,1586771910.675294
12,130543,245111,-65003,374607,1586771910.6753042,1586771910.6757443,1586771910.6761882,1586771910.6867468,1586771910.6757405,1586771910.6761844,1586771910.6867425,1586771910.6871905
13,132626,240811,-66369,372973,1586771910.6872005,1586771910.6876423,1586771910.6881263,1586771910.6986852,1586771910.6876383,1586771910.6881223,1586771910.698681,1586771910.6991253
14,127143,244753,-66864,371359,1586771910.6991353,1586771910.6995776,1586771910.7000206,1586771910.71057,1586771910.6995735,1586771910.7000167,1586771910.7105658,1586771910.71101
15,130297,247596,-66114,373663,1586771910.71102,1586771910.711461,1586771910.7119036,1586771910.7224526,1586771910.7114573,1586771910.7118998,1586771910.7224488,1586771910.7229652
16,135338,241124,-65459,374511,1586771910.7229757,1586771910.7234275,1586771910.7238734,1586771910.7344332,1586771910.7234225,1586771910.7238684,1586771910.7344282,1586771910.7348766
17,130013,239272,-65134,373051,1586771910.7348878,1586771910.7353299,1586771910.735773,1586771910.7463274,1586771910.7353258,1586771910.7357693,1586771910.746323,1586771910.7467675
18,124914,246383,-64263,373388,1586771910.7467778,1586771910.747218,1586771910.7476606,1586771910.7582152,1586771910.7472138,1586771910.7476568,1586771910.7582111,1586771910.7586555
19,126135,249218,-64626,375132,1586771910.7586658,1586771910.7591083,1586771910.759554,1586771910.770109,1586771910.7591043,1586771910.7595496,1586771910.7701051,1586771910.7705493
20,132394,241215,-65038,374568,1586771910.7705593,1586771910.7710023,1586771910.7714448,1586771910.7820327,1586771910.7709985,1586771910.771441,1586771910.782029,1586771910.782476
21,129068,240558,-65872,372484,1586771910.7824862,1586771910.782997,1586771910.783441,1586771910.793998,1586771910.7829926,1586771910.7834373,1586771910.793994,1586771910.7944374
22,126468,248164,-65293,372846,1586771910.7944477,1586771910.794891,1586771910.7953343,1586771910.8058932,1586771910.7948868,1586771910.7953305,1586771910.8058891,1586771910.8063347
23,129400,245815,-65486,374495,1586771910.8063447,1586771910.8067868,1586771910.8072283,1586771910.8178182,1586771910.806783,1586771910.8072245,1586771910.817814,1586771910.8182592
24,133097,240234,-65077,373698,1586771910.8182695,1586771910.8187115,1586771910.8191524,1586771910.8297098,1586771910.8187075,1586771910.8191485,1586771910.8297055,1586771910.83015
25,126405,243445,-65193,372859,1586771910.8301601,1586771910.8306053,1586771910.8310528,1586771910.841609,1586771910.8306003,1586771910.831048,1586771910.841604,1586771910.8420525
26,126886,247437,-64773,374551,1586771910.8420637,1586771910.842506,1586771910.8430178,1586771910.8535745,1586771910.8425019,1586771910.843014,1586771910.8535702,1586771910.8540154
27,131762,242530,-65479,373865,1586771910.8540254,1586771910.8544707,1586771910.8549118,1586771910.8654692,1586771910.8544667,1586771910.8549082,1586771910.8654652,1586771910.865911
28,130811,241171,-66005,372367,1586771910.8659213,1586771910.866362,1586771910.8668072,1586771910.8773582,1586771910.8663583,1586771910.8668032,1586771910.877354,1586771910.8777988
29,128025,246755,-65304,373562,1586771910.877809,1586771910.87825,1586771910.8786957,1586771910.8892577,1586771910.8782463,1586771910.878692,1586771910.8892536,1586771910.8897016
30,129696,245595,-64884,374394,1586771910.8897119,1586771910.8901563,1586771910.8906014,1586771910.9011574,1586771910.8901522,1586771910.8905973,1586771910.9011533,1586771910.9015977
31,130878,240633,-64572,373690,1586771910.9016075,1586771910.9020507,1586771910.9024944,1586771910.9131658,1586771910.902047,1586771910.9024906,1586771910.9131615,1586771910.9136107
32,127942,245227,-65288,373177,1586771910.9136214,1586771910.914064,1586771910.914509,1586771910.9250672,1586771910.9140599,1586771910.914505,1586771910.9250631,1586771910.9255083
33,125709,246563,-65434,374035,1586771910.9255183,1586771910.925962,1586771910.9264038,1586771910.9369552,1586771910.925958,1586771910.9264,1586771910.936951,1586771910.937394
34,131626,242613,-65468,373499,1586771910.9374037,1586771910.9378464,1586771910.9382899,1586771910.9488463,1586771910.9378426,1586771910.938286,1586771910.9488425,1586771910.9492867
35,130086,241924,-65803,372727,1586771910.949297,1586771910.9497445,1586771910.9501908,1586771910.9607584,1586771910.9497397,1586771910.9501863,1586771910.9607525,1586771910.9612038
36,127562,246353,-64809,374250,1586771910.9612155,1586771910.9616592,1586771910.9621031,1586771910.9726572,1586771910.9616551,1586771910.9620993,1586771910.9726534,1586771910.9731867
37,128734,244534,-64943,374231,1586771910.9731975,1586771910.973639,1586771910.9740813,1586771910.9846756,1586771910.9736347,1586771910.9740775,1586771910.9846718,1586771910.985116
38,130748,241361,-65537,372823,1586771910.9851258,1586771910.9855647,1586771910.986056,1586771910.996616,1586771910.985561,1586771910.986052,1586771910.9966118,1586771911.0071588
39,128318,245941,-65550,373500,1586771911.0071692,1586771911.0076122,1586771911.0080552,1586771911.008545,1586771911.0076082,1586771911.0080516,1586771911.0085409,1586771911.0190904
40,130633,242106,-65386,374030,1586771911.0191011,1586771911.0195456,1586771911.0199897,1586771911.0204403,1586771911.0195415,1586771911.0199857,1586771911.0204365,1586771911.0309844
41,131201,243890,-65051,373316,1586771911.0309947,1586771911.031439,1586771911.0318823,1586771911.0323308,1586771911.0314353,1586771911.0318787,1586771911.0323267,1586771911.0429444
42,126787,246074,-64977,373490,1586771911.0429552,1586771911.043398,1586771911.0438404,1586771911.0442922,1586771911.043394,1586771911.0438366,1586771911.044288,1586771911.0548365
43,128444,243841,-64978,374169,1586771911.0548472,1586771911.0552883,1586771911.0557313,1586771911.05618,1586771911.0552845,1586771911.0557272,1586771911.0561762,1586771911.0667205
44,130178,242199,-65063,373705,1586771911.066731,1586771911.0671728,1586771911.0676153,1586771911.0680628,1586771911.0671687,1586771911.0676117,1586771911.068059,1586771911.0786018
45,128873,245155,-65612,372892,1586771911.0786119,1586771911.079052,1586771911.0794942,1586771911.079939,1586771911.0790482,1586771911.0794904,1586771911.079935,1586771911.090518
46,128309,245102,-65172,373887,1586771911.0905282,1586771911.0909796,1586771911.0914292,1586771911.0918834,1586771911.0909748,1586771911.0914245,1586771911.091879,1586771911.1024313
47,130047,241681,-65314,374205,1586771911.102443,1586771911.1029544,1586771911.1034005,1586771911.103852,1586771911.10295,1586771911.1033967,1586771911.1038482,1586771911.1143963
48,127137,245692,-65256,373349,1586771911.1144068,1586771911.1653352,1586771911.1657841,1586771911.166236,1586771911.165331,1586771911.1657803,1586771911.1662323,1586771911.166677
49,128793,244582,-65005,373580,1586771911.166687,1586771911.177237,1586771911.1776829,1586771911.1781354,1586771911.1772327,1586771911.1776788,1586771911.1781313,1586771911.1785798
50,129927,242569,-65144,373965,1586771911.1785896,1586771911.189136,1586771911.1895816,1586771911.1900322,1586771911.189132,1586771911.189578,1586771911.1900282,1586771911.1904726
51,128561,244536,-65592,373712,1586771911.1904826,1586771911.2010257,1586771911.2014694,1586771911.2019162,1586771911.2010217,1586771911.2014656,1586771911.2019124,1586771911.2023976
52,128325,245199,-65185,373441,1586771911.202408,1586771911.2130282,1586771911.2134733,1586771911.2139232,1586771911.213024,1586771911.2134695,1586771911.2139196,1586771911.2143638
53,129968,242375,-65233,373773,1586771911.2143738,1586771911.2249265,1586771911.2253733,1586771911.2258246,1586771911.2249222,1586771911.2253695,1586771911.2258208,1586771911.2262645
